PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type,Category,text
AFFECTS,Disease Progression,Noninfiltrating Intraductal Carcinoma,0.0109890109890109,Female Breast Cancer,"Element, Ion, or Isotope",Disease Progression Noninfiltrating Intraductal Carcinoma
DISRUPTS,CMTM5 gene|CMTM5,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,CMTM5 gene|CMTM5 Malignant neoplasm of breast
PREDISPOSES,Serum Proteins,HER2-positive carcinoma of breast,0.0089910089910089,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Serum Proteins HER2-positive carcinoma of breast
PREDISPOSES,MSH2 gene|MSH2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,MSH2 gene|MSH2 Malignant neoplasm of breast
PREDISPOSES,PCNAP1 gene|PCNAP1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,PCNAP1 gene|PCNAP1 Malignant neoplasm of breast
AFFECTS,LINC00346 gene|LINC00346,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,LINC00346 gene|LINC00346 Malignant neoplasm of breast
AFFECTS,Signaling Protein,HER2-positive carcinoma of breast,0.0089910089910089,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Signaling Protein HER2-positive carcinoma of breast
CAUSES,YTHDF1 gene|YTHDF1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,YTHDF1 gene|YTHDF1 Malignant neoplasm of breast
PREDISPOSES,ANGPTL4 gene|ANGPTL4,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,ANGPTL4 gene|ANGPTL4 Triple Negative Breast Neoplasms
AFFECTS,Negative Regulation of Apoptosis,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Negative Regulation of Apoptosis Malignant neoplasm of breast
PREDISPOSES,Insulin-Like Growth Factor Binding Protein 5,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Insulin-Like Growth Factor Binding Protein 5 Malignant neoplasm of breast
PREDISPOSES,cyclooxygenase 2|PTGS2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",cyclooxygenase 2|PTGS2 Malignant neoplasm of breast
PREDISPOSES,RAD21 gene|RAD21,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Gene or Genome,RAD21 gene|RAD21 Breast Carcinoma
PREDISPOSES,DYRK2 gene|DYRK2,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,DYRK2 gene|DYRK2 Triple Negative Breast Neoplasms
PREDISPOSES,Interpretation:Impression/interpretation of study:Point in time:^Patient:Nominal,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Interpretation:Impression/interpretation of study:Point in time:^Patient:Nominal Malignant neoplasm of breast
AFFECTS,Water consumption,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Water consumption Malignant neoplasm of breast
CAUSES,estrogens,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hormone,estrogens Malignant neoplasm of breast
PREDISPOSES,Product containing glucagon-like peptide 1 receptor agonist (product),Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Product containing glucagon-like peptide 1 receptor agonist (product) Malignant neoplasm of breast
DISRUPTS,MIR100HG gene|MIR100HG,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,MIR100HG gene|MIR100HG Triple Negative Breast Neoplasms
PREDISPOSES,Infiltration,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer,"Element, Ion, or Isotope",Infiltration Invasive carcinoma of breast
AUGMENTS,Thyroid Hormones,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hormone,Thyroid Hormones Malignant neoplasm of breast
AFFECTS,Acetylserotonin N-Methyltransferase,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neuroreactive Substance or Biogenic Amine,Acetylserotonin N-Methyltransferase Malignant neoplasm of breast
AFFECTS,MicroRNAs,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",MicroRNAs Triple Negative Breast Neoplasms
DISRUPTS,MicroRNA 205-5p,estrogen receptor-positive breast cancer,0.0089910089910089,Female Breast Cancer,"Nucleic Acid, Nucleoside, or Nucleotide",MicroRNA 205-5p estrogen receptor-positive breast cancer
PREDISPOSES,Acidosis,Carcinoma breast stage IV,0.0,Female Breast Cancer,Chemical,Acidosis Carcinoma breast stage IV
AFFECTS,Intercellular adhesion molecule 1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Intercellular adhesion molecule 1 Malignant neoplasm of breast
AUGMENTS,KIF15 gene|KIF15,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,KIF15 gene|KIF15 Triple Negative Breast Neoplasms
PREDISPOSES,K-ras Oncogene|KRAS,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,K-ras Oncogene|KRAS Malignant neoplasm of breast
AFFECTS,Circulating Tumor DNA,Carcinoma breast stage IV,0.0,Female Breast Cancer,Neoplastic Process,Circulating Tumor DNA Carcinoma breast stage IV
DISRUPTS,NRG1 gene|NRG1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,NRG1 gene|NRG1 Malignant neoplasm of breast
PREDISPOSES,PPP2R2B gene|PPP2R2B,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,PPP2R2B gene|PPP2R2B Triple Negative Breast Neoplasms
PREDISPOSES,FN1 gene|FN1,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Gene or Genome,FN1 gene|FN1 Breast Carcinoma
PREDISPOSES,GPM6B gene|GPM6B,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Gene or Genome,GPM6B gene|GPM6B Breast Carcinoma
DISRUPTS,HHEX gene|HHEX,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,HHEX gene|HHEX Malignant neoplasm of breast
PREDISPOSES,High expression,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",High expression Malignant neoplasm of breast
AFFECTS,Apoptosis Inducing Proteins,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Apoptosis Inducing Proteins Malignant neoplasm of breast
PREDISPOSES,BTF3 gene|BTF3,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,BTF3 gene|BTF3 Triple Negative Breast Neoplasms
AFFECTS,Metastatic malignant neoplasm to brain,Carcinoma breast stage IV,0.0,Female Breast Cancer,Neoplastic Process,Metastatic malignant neoplasm to brain Carcinoma breast stage IV
PREDISPOSES,ST8SIA6-AS1 gene|ST8SIA6-AS1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,ST8SIA6-AS1 gene|ST8SIA6-AS1 Malignant neoplasm of breast
AUGMENTS,"ITK protein, human|ITK",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein","ITK protein, human|ITK Malignant neoplasm of breast"
PREDISPOSES,A2M-AS1 gene|A2M-AS1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,A2M-AS1 gene|A2M-AS1 Malignant neoplasm of breast
CAUSES,Matrix Metalloproteinases,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Matrix Metalloproteinases Malignant neoplasm of breast
AFFECTS,Malignant Neoplasms,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Neoplastic Process,Malignant Neoplasms Breast Carcinoma
PREDISPOSES,MIR22HG gene|MIR22HG,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,MIR22HG gene|MIR22HG Malignant neoplasm of breast
AFFECTS,CBR3-AS1 gene|CBR3-AS1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,CBR3-AS1 gene|CBR3-AS1 Malignant neoplasm of breast
CAUSES,27-hydroxycholesterol,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Lipid,27-hydroxycholesterol Malignant neoplasm of breast
AFFECTS,Detection,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,"Element, Ion, or Isotope",Detection Breast Carcinoma
AUGMENTS,DSCAM-AS1 gene|DSCAM-AS1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,DSCAM-AS1 gene|DSCAM-AS1 Malignant neoplasm of breast
PREDISPOSES,PGK1 gene|PGK1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,PGK1 gene|PGK1 Malignant neoplasm of breast
CAUSES,Neuropeptides,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Neuropeptides Malignant neoplasm of breast
PREDISPOSES,Tumor size,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Neoplastic Process,Tumor size Triple Negative Breast Neoplasms
DISRUPTS,EZH2 gene|EZH2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,EZH2 gene|EZH2 Malignant neoplasm of breast
PREDISPOSES,"WFDC2 protein, human|WFDC2",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein","WFDC2 protein, human|WFDC2 Malignant neoplasm of breast"
AFFECTS,Proliferation (morphologic abnormality),Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Proliferation (morphologic abnormality) Malignant neoplasm of breast
PREDISPOSES,testosterone,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hormone,testosterone Malignant neoplasm of breast
PREDISPOSES,SMAD2 gene|SMAD2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,SMAD2 gene|SMAD2 Malignant neoplasm of breast
AFFECTS,IL6ST gene|IL6ST,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,IL6ST gene|IL6ST Triple Negative Breast Neoplasms
DISRUPTS,TRIM6 gene|TRIM6,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,TRIM6 gene|TRIM6 Malignant neoplasm of breast
PREDISPOSES,"UBASH3A protein, human|UBASH3A",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein","UBASH3A protein, human|UBASH3A Malignant neoplasm of breast"
PREDISPOSES,PALB2 gene|PALB2,Hereditary Breast and Ovarian Cancer Syndrome,0.0,Female Breast Cancer,Gene or Genome,PALB2 gene|PALB2 Hereditary Breast and Ovarian Cancer Syndrome
PREDISPOSES,"CD69 protein, human|CD69",Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Amino Acid, Peptide, or Protein","CD69 protein, human|CD69 Triple Negative Breast Neoplasms"
AUGMENTS,YY1 gene|YY1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,YY1 gene|YY1 Malignant neoplasm of breast
PREDISPOSES,LAGE3 gene|LAGE3,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,LAGE3 gene|LAGE3 Malignant neoplasm of breast
AUGMENTS,LINC00885 gene|LINC00885,Noninfiltrating Intraductal Carcinoma,0.0109890109890109,Female Breast Cancer,Gene or Genome,LINC00885 gene|LINC00885 Noninfiltrating Intraductal Carcinoma
AFFECTS,Mutation,"Breast Cancer, Familial",0.0,Female Breast Cancer,"Element, Ion, or Isotope","Mutation Breast Cancer, Familial"
PREDISPOSES,ZNF385B gene|ZNF385B,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,ZNF385B gene|ZNF385B Malignant neoplasm of breast
AUGMENTS,CHFR gene|CHFR,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,CHFR gene|CHFR Malignant neoplasm of breast
CAUSES,Secondary malignant neoplasm of bone,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Secondary malignant neoplasm of bone Malignant neoplasm of breast
AFFECTS,Trans Fatty Acids,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Chemical,Trans Fatty Acids Malignant neoplasm of breast
PREDISPOSES,IL20RA gene|IL20RA,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,IL20RA gene|IL20RA Malignant neoplasm of breast
PREDISPOSES,Functional Status,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Functional Status Malignant neoplasm of breast
AUGMENTS,AQP5 gene|AQP5,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,AQP5 gene|AQP5 Malignant neoplasm of breast
AFFECTS,LINC00511 gene|LINC00511,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,LINC00511 gene|LINC00511 Malignant neoplasm of breast
AFFECTS,MDM2 gene|MDM2,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,MDM2 gene|MDM2 Triple Negative Breast Neoplasms
CAUSES,Transforming Growth Factor beta,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Biologically Active Substance,Transforming Growth Factor beta Triple Negative Breast Neoplasms
CAUSES,"FRAP1 protein, human|MTOR",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein","FRAP1 protein, human|MTOR Malignant neoplasm of breast"
AFFECTS,OLFML2A gene|OLFML2A,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,OLFML2A gene|OLFML2A Triple Negative Breast Neoplasms
PREDISPOSES,Gene Mutant,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,Gene Mutant Malignant neoplasm of breast
PREDISPOSES,Volatile Organic Compounds,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Chemical,Volatile Organic Compounds Malignant neoplasm of breast
PREDISPOSES,USP6NL gene|USP6NL,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Gene or Genome,USP6NL gene|USP6NL Triple Negative Breast Neoplasms
AFFECTS,"Transcription, Genetic",HER2-positive carcinoma of breast,0.0089910089910089,Female Breast Cancer,Gene or Genome,"Transcription, Genetic HER2-positive carcinoma of breast"
AFFECTS,Tumor Microenvironment,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,Neoplastic Process,Tumor Microenvironment Triple Negative Breast Neoplasms
PREDISPOSES,HOXB5 gene|HOXB5,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,HOXB5 gene|HOXB5 Malignant neoplasm of breast
AFFECTS,Hormone Therapy,estrogen receptor-positive breast cancer,0.0089910089910089,Female Breast Cancer,Hormone,Hormone Therapy estrogen receptor-positive breast cancer
DISRUPTS,MTUS1 gene|MTUS1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,MTUS1 gene|MTUS1 Malignant neoplasm of breast
AFFECTS,SF3B3 gene|SF3B3,Breast Carcinoma,0.0279720279720279,Female Breast Cancer,Gene or Genome,SF3B3 gene|SF3B3 Breast Carcinoma
AUGMENTS,cytokine,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Biologically Active Substance,cytokine Malignant neoplasm of breast
CAUSES,IMPACT gene,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,IMPACT gene Malignant neoplasm of breast
CAUSES,"LCN2 protein, human|LCN2",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein","LCN2 protein, human|LCN2 Malignant neoplasm of breast"
AFFECTS,ATP5F1B gene,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,ATP5F1B gene Malignant neoplasm of breast
PREDISPOSES,Breast Cancer Prognostic Factor,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Neoplastic Process,Breast Cancer Prognostic Factor Malignant neoplasm of breast
AFFECTS,Estrogen Receptor 1,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Estrogen Receptor 1 Malignant neoplasm of breast
AFFECTS,Neoantigen,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Immunologic Factor,Neoantigen Malignant neoplasm of breast
AFFECTS,Long Intergenic Non-Protein Coding RNA,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Long Intergenic Non-Protein Coding RNA Triple Negative Breast Neoplasms
AFFECTS,Matrix Metalloproteinases,Triple Negative Breast Neoplasms,0.0189810189810189,Female Breast Cancer,"Amino Acid, Peptide, or Protein",Matrix Metalloproteinases Triple Negative Breast Neoplasms
PREDISPOSES,Autoimmune Diseases,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Disease or Syndrome,Autoimmune Diseases Malignant neoplasm of breast
AFFECTS,Radiation,Early-Stage Breast Carcinoma,0.0,Female Breast Cancer,"Element, Ion, or Isotope",Radiation Early-Stage Breast Carcinoma
PREDISPOSES,GA-Binding Protein Transcription Factor|GABPA|NFE2L2,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",GA-Binding Protein Transcription Factor|GABPA|NFE2L2 Malignant neoplasm of breast
PREDISPOSES,Candidate Disease Gene,Recurrent Breast Carcinoma,0.0009990009990009,Recurrent Breast Cancer,Gene or Genome,Candidate Disease Gene Recurrent Breast Carcinoma
PREDISPOSES,RAD51 gene|RAD51,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,RAD51 gene|RAD51 Malignant neoplasm of breast
AFFECTS,"HIF1A protein, human|HIF1A",Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein","HIF1A protein, human|HIF1A Malignant neoplasm of breast"
DISRUPTS,high density lipoprotein binding protein,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Amino Acid, Peptide, or Protein",high density lipoprotein binding protein Malignant neoplasm of breast
AUGMENTS,HOXB7 gene|HOXB7,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,HOXB7 gene|HOXB7 Malignant neoplasm of breast
AFFECTS,Infiltration,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,"Element, Ion, or Isotope",Infiltration Malignant neoplasm of breast
AUGMENTS,PIR gene|PIR,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,PIR gene|PIR Malignant neoplasm of breast
PREDISPOSES,CDC25C gene|CDC25C,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Gene or Genome,CDC25C gene|CDC25C Malignant neoplasm of breast
AFFECTS,progesterone,Malignant neoplasm of breast,0.3386613386613387,Female Breast Cancer,Hormone,progesterone Malignant neoplasm of breast
