PREDICATE,SUBJECT_NAME,OBJECT_NAME,cause_category,factuality_score,Factuality_Score
AFFECTS,Gelatinase B|PGR|PR@|PRH2|TMEM37|ERVK-7|ERVK-8|ERVK-10|ERVK-9|ERVK-21|ERVK-18|ERVK-25|ERVK-24|ERVK-19,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,MIRN150 gene|MIR150,Breast cancer metastatic,Genetic Factors,0.0,0.027972027972027972
PREDISPOSES,tibolone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Adenosis,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Discrepancy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Needle biopsy procedure,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Cyclin-Dependent Kinase 10,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Secondary malignant neoplasm of lung,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Medroxyprogesterone,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,exemestane,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,Invasive Carcinoma,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Hot flushes,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,CYP2D6 gene|CYP2D6,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,GGT1|GGTLC5P|GGTLC3|GGT2|GGTLC4P,Breast Carcinoma,Other,0.0,0.027972027972027972
CAUSES,Polychlorinated Biphenyls,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,cyclin D3|CCND3,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Hormone Receptor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Lipids,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Serotonin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,SMAD3 gene|SMAD3,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,USP11,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Ethanol,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,Aspirin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,IRF4 gene|IRF4,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Radiation therapy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Composition,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Magnetic Resonance,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,MAP2K3,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,CYP2D6 gene|CYP2D6,Breast cancer recurrent,Genetic Factors,0.0,0.004995004995004995
PREDISPOSES,CXCR4 gene|CXCR4,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,DNA Repair,Inflammatory Breast Carcinoma,Other,0.0,0.000999000999000999
PREDISPOSES,P-Cadherin,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,Doxorubicin Hydrochloride,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Proto-Oncogene Proteins c-akt|AKT1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,QUINTILE,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Mass of body structure,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Diagnostic radiologic examination,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
AUGMENTS,Calcium Channel Blockers,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Strenuous Exercise,Breast cancer invasive NOS,Behavioral Factors,0.0,0.00999000999000999
AUGMENTS,Environmental Estrogen,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,receptor activator of NF-kappaB,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Hydroxymethylglutaryl-CoA Reductase Inhibitors,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Exposure to,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,collapsin response mediator protein-2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Vitamin D Deficiency,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,equol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,"2,3-bis(3'-hydroxybenzyl)butyrolactone",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,GSTT1 gene|GSTT1,Breast cancer metastatic,Genetic Factors,0.0,0.027972027972027972
AFFECTS,Cyclophosphamide,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Vitamin A intake,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Hydroxymethylglutaryl-CoA Reductase Inhibitors,"Carcinoma, Ductal, Breast",Other,0.0,0.002997002997002997
AFFECTS,Sentinel Lymph Node Biopsy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Genome,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Red breast,Inflammatory Breast Carcinoma,Other,0.0,0.000999000999000999
CAUSES,endogenous steroids,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,"Iron, Dietary",Malignant neoplasm of breast,Behavioral Factors,0.0,0.3386613386613387
DISRUPTS,Hetastarch,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Polyunsaturated Fatty Acids,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,White bread,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Endometrial Hyperplasia,Breast cancer recurrent,Other,0.0,0.004995004995004995
PREDISPOSES,"1,4-dioxin",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Lasofoxifene,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Carcinogens,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,"1,4-dioxin",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,DNA,Breast cancer metastatic,Other,0.0,0.027972027972027972
CAUSES,Noninfiltrating Intraductal Carcinoma,"Carcinoma, Ductal, Breast",Other,0.0692,0.002997002997002997
PREDISPOSES,XRCC3 gene|XRCC3,Breast cancer metastatic,Genetic Factors,0.0,0.027972027972027972
PREDISPOSES,MTA2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Human Development,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,G-T mismatch-binding protein|MSH6,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,CCL1 gene|CCL1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,STAT3 gene|STAT3,Breast cancer metastatic,Genetic Factors,0.0,0.027972027972027972
PREDISPOSES,retinoic acid receptor beta 2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,ID2 gene|ID2,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Cullin 1|CUL1,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,erbB-2 Receptor|ERBB2,Breast cancer metastatic,Other,0.0,0.027972027972027972
CAUSES,IARS,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Proteasome inhibitor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Functional RNA,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Genetic Markers,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Chronic inflammatory disorder,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Interleukins,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,DSCAM-AS1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,ORALIT,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,S100A7,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,PIK3CA gene|PIK3CA,Breast cancer metastatic,Genetic Factors,0.0,0.027972027972027972
PREDISPOSES,Trans Fatty Acids,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Protein phosphatase,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,Trans Fats,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Corticosterone,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,Tryptophan,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,K-ras Oncogene|KRAS,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Alanine,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Interleukin-8,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,DNA Sequence,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,GTP-Binding Protein alpha Subunits,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,TBX3,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,HOXC6 gene|HOXC6,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Body mass index procedure,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Peptide Nucleic Acids,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Disease,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
DISRUPTS,anastrozole,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,DANCR,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Growth Hormone Receptor|GHR,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Urokinase|PLAU|PRAP1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Proto-Oncogene Proteins c-myc|MYC,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
CAUSES,CYP1B1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,survivin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Primary idiopathic dilated cardiomyopathy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Polysaccharides,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,SNORA7B,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,NanoGel,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,Positive Lymph Node,Breast cancer recurrent,Other,0.0,0.004995004995004995
PREDISPOSES,Small Inducible Cytokine A18|CCL18,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
AFFECTS,BRCA2 Mutation,Breast cancer metastatic,Genetic Factors,0.0,0.027972027972027972
AFFECTS,Serum Proteins,Carcinoma of Male Breast,Other,0.0,0.004995004995004995
AFFECTS,Physiological stress,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Anisotropy,Breast cancer recurrent,Other,0.0,0.004995004995004995
CAUSES,STAR gene,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Exons,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,"Genes, ras",Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,RPE65|UVRAG|TP63|CKAP4,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,erbB-2 Receptor|ERBB2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,MAFG gene|MAFG,Breast Carcinoma,Genetic Factors,0.0,0.027972027972027972
AFFECTS,TWIST1 gene|TWIST1,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,Self-Examination,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,PARVA gene|PARVA,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
DISRUPTS,erbB-2 Receptor|ERBB2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,CBFB gene|CBFB|NFYA|NFYB,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AFFECTS,CYP1B1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Arachidonic Acid,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Plant Preparations,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Parabens,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,LINC00968,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,leukemia,Inflammatory Breast Carcinoma,Other,0.0,0.000999000999000999
PREDISPOSES,Gastric Inhibitory Polypeptide,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,SNHG7,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Tic disorder,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Biopsy,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
AFFECTS,"RNA, Untranslated",Breast cancer invasive NOS,Other,0.0,0.00999000999000999
PREDISPOSES,CYP1B1,Carcinoma of Male Breast,Other,0.0,0.004995004995004995
AUGMENTS,PLK1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,GALNT16,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Disease susceptibility,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,"CHEK2 protein, human|CHEK2",Familial cancer of breast,Other,0.0,0.003996003996003996
AFFECTS,taxane,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Red meat,Breast cancer invasive NOS,Other,0.0,0.00999000999000999
AFFECTS,Digital mammography,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
PREDISPOSES,LINC00460,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,CUL4B,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,honokiol,Breast cancer metastatic,Other,0.0,0.027972027972027972
AFFECTS,DNA Repair,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Epstein-Barr Virus Infections,Breast Carcinoma,Herpetic Genetic Factors,0.0,0.027972027972027972
PREDISPOSES,TUFT1,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,Insulin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Glucocorticoid Receptor,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Tumor Cell Invasion,Breast cancer metastatic,Other,0.0,0.027972027972027972
CAUSES,Malignant neoplasm of lung,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,CCAT1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,SCUBE2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,Anthracycline Antibiotics,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,trastuzumab,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,"N',N''-diacetylspermine",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Aromatase|CYP19A1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,"Receptors, Steroid",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Insulin-Like Growth Factor II,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Leptin|LEP,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Gelatinase A,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,Medication use,Carcinoma in situ of breast,Pharmacological Factors,0.0,0.001998001998001998
AFFECTS,Vascular Endothelial Growth Factor Receptor-2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Electromagnetic Energy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Coffee,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,NCAPD2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,"Radiotherapy, Adjuvant",Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,ginsenoside M1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Metformin hydrochloride,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Spermine Synthase|SMS,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Gonadal Steroid Hormones,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Hip circumference,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,PCB 180,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,MIRN34A gene|MIR34A,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
DISRUPTS,silybin,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,KDM5B,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Ascorbic Acid,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,Flavonoids,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,activated RNA polymerase II transcription cofactor 4|IFRD1|KRT6B|SUB1|PCSK4,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,Methyl-CpG-Binding Protein 2|MECP2,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Androgen Receptor|AR,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Prognosis good,contralateral breast cancer,Other,0.0,0.002997002997002997
AFFECTS,Combined Modality Therapy,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,sulforafan,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
CAUSES,Secondary Neoplasm,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,PRNCR1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Syndrome,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,RHOA gene|RHOA,Breast cancer metastatic,Genetic Factors,0.0,0.027972027972027972
DISRUPTS,everolimus,Noninfiltrating Intraductal Carcinoma,Other,0.0,0.01098901098901099
AFFECTS,Functional assessment,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,MIR99A gene|MIR99A,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,Stable weight,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,27-hydroxycholesterol,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,ATP8A2,Breast cancer metastatic,Other,0.0,0.027972027972027972
PREDISPOSES,YAP1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AFFECTS,CELF6 gene|CELF6,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.01898101898101898
AFFECTS,Menstruation,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,Mitogen-Activated Protein Kinase 3|MAPK3,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,CGRRF1,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
DISRUPTS,ZMYND10,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Procedure findings:Finding:Point in time:^Patient:Narrative,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
AUGMENTS,DNMT3B gene|DNMT3B,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
PREDISPOSES,MicroRNAs,Breast Carcinoma,Other,0.0,0.027972027972027972
AFFECTS,RNA metabolic process,Carcinoma breast stage IV,Other,0.0,0.0
AFFECTS,Chemotherapy Regimen,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Dense breasts NOS,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Vascular Endothelial Growth Factors,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Low absolute lymphocyte count,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Bilateral Disease,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Paralogous Gene,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AUGMENTS,PAK6 gene|PAK6,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
AUGMENTS,LINC00173 gene|LINC00173,Triple Negative Breast Neoplasms,Genetic Factors,0.0,0.01898101898101898
AFFECTS,Angiogenic Process,Triple Negative Breast Neoplasms,Other,0.0,0.01898101898101898
AFFECTS,Positron Emission Tomography and Magnetic Resonance Imaging,HER2-positive carcinoma of breast,Other,0.0,0.008991008991008992
PREDISPOSES,clinical aspects,Triple Negative Breast Neoplasms,Other,0.0,0.01898101898101898
AUGMENTS,claudin 4,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Breast Density,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,Hypertriglyceridemic Waist,Malignant neoplasm of breast,Other,0.0,0.3386613386613387
PREDISPOSES,PDZRN4 gene|PDZRN4,Malignant neoplasm of breast,Genetic Factors,0.0,0.3386613386613387
