Source,Target,Weight
Female Breast Cancer,Tumor necrosis factor receptor 11b,0.3386613386613387
Female Breast Cancer,Thymine,0.3386613386613387
Female Breast Cancer,KRT19 gene|KRT19,0.0279720279720279
Female Breast Cancer,"Receptors, Progesterone|EREG|ESR1",0.0279720279720279
Female Breast Cancer,Latent Virus,0.3386613386613387
Female Breast Cancer,EVI1 gene|RUNX1|MECOM,0.3386613386613387
Female Breast Cancer,Periodontal Diseases,0.3386613386613387
Female Breast Cancer,Fatty acid glycerol esters,0.3386613386613387
Female Breast Cancer,"Antigens, Fos-Related|FOS",0.3386613386613387
Female Breast Cancer,RFP2 gene|TRIM13,0.3386613386613387
Female Breast Cancer,Green Fluorescent Proteins,0.3386613386613387
Female Breast Cancer,FSIP1 gene|FSIP1,0.3386613386613387
Female Breast Cancer,UBE2D2 gene|UBE2D2,0.3386613386613387
Female Breast Cancer,TGFB1 gene|TGFB1,0.3386613386613387
Female Breast Cancer,CYP24A1 gene|CYP24A1,0.3386613386613387
Female Breast Cancer,Red Meat Consumption,0.3386613386613387
Female Breast Cancer,"Estrogens, Conjugated (USP)",0.3386613386613387
Female Breast Cancer,CUL5 gene|CUL5,0.3386613386613387
Female Breast Cancer,Apocrine adenocarcinoma,0.0279720279720279
Female Breast Cancer,FOSL1 gene|FOSL1,0.3386613386613387
Female Breast Cancer,Ribosomal RNA,0.3386613386613387
Female Breast Cancer,betulinic acid,0.0279720279720279
Female Breast Cancer,11-beta-Hydroxysteroid Dehydrogenase Type 2|HSD11B2|RNU1-4,0.3386613386613387
Female Breast Cancer,Implantation procedure,0.3386613386613387
Female Breast Cancer,Polycystic Ovary Syndrome,0.3386613386613387
Female Breast Cancer,ATP8A2 gene|ATP8A2,0.0279720279720279
Female Breast Cancer,Tumor-Associated Process,0.3386613386613387
Female Breast Cancer,Hepatolenticular Degeneration,0.3386613386613387
Female Breast Cancer,MIR195 gene|MIR195,0.3386613386613387
Female Breast Cancer,LINC02657 gene,0.3386613386613387
Female Breast Cancer,ZEB1-AS1 gene|ZEB1-AS1,0.0189810189810189
Female Breast Cancer,Substance with phenol structure,0.3386613386613387
Female Breast Cancer,SETD3 gene|SETD3,0.3386613386613387
Female Breast Cancer,GADD45A gene|GADD45A,0.3386613386613387
Female Breast Cancer,LSR gene|LSR,0.0189810189810189
Female Breast Cancer,H19 gene|H19|HILS1,0.0089910089910089
Female Breast Cancer,Accumulation,0.3386613386613387
Female Breast Cancer,Radiopharmaceuticals,0.3386613386613387
Female Breast Cancer,DNA Minor Groove Binding Agent,0.3386613386613387
Female Breast Cancer,NOP2 gene|NOP2,0.3386613386613387
Female Breast Cancer,E2F3 gene|E2F3,0.3386613386613387
Female Breast Cancer,gamma-linolenic acid,0.3386613386613387
Female Breast Cancer,PLSCR1 gene|PLSCR1,0.0039960039960039
Female Breast Cancer,glutathione S-transferase pi|GSTP1,0.3386613386613387
Female Breast Cancer,MIR454 gene|MIR454,0.0189810189810189
Female Breast Cancer,Basaloid squamous cell carcinoma,0.0039960039960039
Female Breast Cancer,"EIF2C2 protein, human|AGO2",0.3386613386613387
Female Breast Cancer,S100A14 gene|S100A14,0.3386613386613387
Female Breast Cancer,LINC00261 gene|LINC00261,0.3386613386613387
Female Breast Cancer,Methyl-CpG-Binding Protein 2,0.3386613386613387
Female Breast Cancer,CTHRC1 gene|CTHRC1,0.3386613386613387
Female Breast Cancer,"POU5F1 protein, human|POU5F1",0.3386613386613387
Female Breast Cancer,MIR622 gene|MIR622,0.0279720279720279
Female Breast Cancer,TFEB gene|TFEB,0.3386613386613387
Female Breast Cancer,RB1CC1 gene|RB1CC1,0.3386613386613387
Female Breast Cancer,aggressive cancer,0.0189810189810189
Female Breast Cancer,LOXL4 gene|LOXL4,0.3386613386613387
Female Breast Cancer,MIR145 gene|MIR145,0.3386613386613387
Female Breast Cancer,HOPX gene|HOPX,0.3386613386613387
Female Breast Cancer,TMED3 gene|TMED3,0.3386613386613387
Female Breast Cancer,GPC1 gene|GPC1,0.3386613386613387
Female Breast Cancer,Negative Regulation of S Phase,0.0189810189810189
Female Breast Cancer,Immunoregulation,0.0189810189810189
Female Breast Cancer,IL31 gene|IL31,0.0279720279720279
Female Breast Cancer,fos-related antigen 1|FOS,0.0
Female Breast Cancer,SAMD4A gene|SAMD4A,0.0189810189810189
Female Breast Cancer,Treatment modification,0.3386613386613387
Female Breast Cancer,SMAD7 gene|SMAD7,0.0279720279720279
Female Breast Cancer,Residual Tumor,0.3386613386613387
Female Breast Cancer,Low Density Lipoprotein Receptor,0.3386613386613387
Female Breast Cancer,SKA3 gene|SKA3,0.3386613386613387
Female Breast Cancer,HOMER1 gene|HOMER1,0.3386613386613387
Female Breast Cancer,Blood Proteins,0.0
Female Breast Cancer,Hypomethylation,0.3386613386613387
Female Breast Cancer,fructose,0.3386613386613387
Female Breast Cancer,CYFIP1 gene|CYFIP1,0.0
Female Breast Cancer,HER2-negative breast cancer,0.0
Female Breast Cancer,"GPER protein, human|GPER1",0.0189810189810189
Female Breast Cancer,Deubiquitinating Enzymes,0.3386613386613387
Female Breast Cancer,"CRYAB protein, human|CRYAB",0.3386613386613387
Female Breast Cancer,"YAP1 protein, human|YAP1",0.0029970029970029
Female Breast Cancer,DSCC1 gene|DSCC1,0.0279720279720279
Female Breast Cancer,Cyclin-Dependent Kinase Inhibitor Proteins,0.0189810189810189
Female Breast Cancer,ATXN8OS gene|ATXN8OS,0.3386613386613387
Female Breast Cancer,CHPF gene|CHPF,0.0279720279720279
Female Breast Cancer,SLC12A8 gene|SLC12A8,0.0279720279720279
Female Breast Cancer,thioguanine,0.3386613386613387
Female Breast Cancer,"Receptor, Transforming Growth Factor-beta Type I|TGFBR1",0.3386613386613387
Female Breast Cancer,cadmium,0.3386613386613387
Female Breast Cancer,Binding Proteins,0.3386613386613387
Female Breast Cancer,GOLPH3L gene|GOLPH3L,0.3386613386613387
Female Breast Cancer,Cystathionine beta-Synthase,0.3386613386613387
Female Breast Cancer,KIF3B gene|KIF3B,0.3386613386613387
Female Breast Cancer,DNA Methyltransferase Inhibitor,0.3386613386613387
Female Breast Cancer,mitogen-activated protein kinase kinase kinase 11,0.3386613386613387
Female Breast Cancer,Squalene monooxygenase,0.3386613386613387
Female Breast Cancer,Hormone Receptor Positive Breast Carcinoma,0.3386613386613387
Female Breast Cancer,"ABCG2 protein, human|ABCG2",0.3386613386613387
Female Breast Cancer,ITM2A gene|ITM2A,0.3386613386613387
Female Breast Cancer,TOX3 gene|TOX3,0.3386613386613387
Female Breast Cancer,MIR22 gene|MIR22,0.3386613386613387
Female Breast Cancer,SHISA3 gene|SHISA3,0.3386613386613387
Female Breast Cancer,GSEC gene|GSEC,0.0189810189810189
Female Breast Cancer,ST7-AS1 gene|ST7-AS1,0.3386613386613387
Female Breast Cancer,KIAA1109 gene|KIAA1109,0.0049950049950049
Female Breast Cancer,ACTL8 gene|ACTL8,0.0189810189810189
Female Breast Cancer,Stimulation procedure,0.3386613386613387
Female Breast Cancer,"RNA, Small Untranslated",0.0189810189810189
Female Breast Cancer,SLAMF7 gene|SLAMF7,0.3386613386613387
Female Breast Cancer,calcium ion,0.3386613386613387
Female Breast Cancer,SRSF1 gene|SRSF1,0.3386613386613387
Female Breast Cancer,PVR gene|PVR,0.0189810189810189
Female Breast Cancer,E-Box Elements,0.3386613386613387
Female Breast Cancer,FBXO5 gene|FBXO5,0.0279720279720279
Female Breast Cancer,CEP55 gene|CEP55,0.0189810189810189
Female Breast Cancer,Crotoxin,0.0089910089910089
Female Breast Cancer,Antigen Processing,0.3386613386613387
Female Breast Cancer,DPP4 gene|DPP4,0.3386613386613387
Female Breast Cancer,Portal Hypertension,0.3386613386613387
Female Breast Cancer,MIR526B gene|MIR526B,0.3386613386613387
Female Breast Cancer,Heparin Binding Growth Factor,0.3386613386613387
Female Breast Cancer,EN1 gene|EN1,0.3386613386613387
Female Breast Cancer,IFI30 gene|IFI30,0.3386613386613387
Female Breast Cancer,DPP10 gene|DPP10,0.3386613386613387
Female Breast Cancer,Glycosphingolipids,0.0189810189810189
Female Breast Cancer,ANLN gene|ANLN,0.3386613386613387
Female Breast Cancer,LINC01089 gene|LINC01089,0.3386613386613387
Female Breast Cancer,SMUG1 gene|SMUG1,0.3386613386613387
Female Breast Cancer,RNA modification,0.3386613386613387
Female Breast Cancer,NOL10 gene|NOL10,0.3386613386613387
Female Breast Cancer,TMEM238L gene|TMEM238L,0.3386613386613387
Female Breast Cancer,Drug Combinations,0.3386613386613387
Female Breast Cancer,MIR155 gene|MIR155,0.3386613386613387
Female Breast Cancer,TCOF1 gene|TCOF1,0.0189810189810189
Female Breast Cancer,TBX15 gene|TBX15,0.3386613386613387
Female Breast Cancer,disorder control (procedure),0.3386613386613387
Female Breast Cancer,H1-5 gene|HIST1H1B,0.0039960039960039
Female Breast Cancer,tRNA modification,0.3386613386613387
Female Breast Cancer,MIR4521 gene|MIR4521,0.3386613386613387
Female Breast Cancer,lead,0.3386613386613387
Female Breast Cancer,Polyunsaturated fatty acid intake,0.3386613386613387
Female Breast Cancer,LIG1 gene|LIG1|LRIG1,0.3386613386613387
Female Breast Cancer,ARHGAP9 gene|ARHGAP9,0.3386613386613387
Female Breast Cancer,RPS6KA3 gene|RPS6KA3,0.3386613386613387
Female Breast Cancer,Matrix Metalloproteinase 11,0.0089910089910089
Female Breast Cancer,glucose,0.3386613386613387
Female Breast Cancer,RTL8C gene|RTL8C,0.3386613386613387
Female Breast Cancer,JAM2 gene|JAM2|JAM3,0.3386613386613387
Female Breast Cancer,SYVN1 gene|SYVN1,0.0189810189810189
Female Breast Cancer,Constitutive skin pigmentation,0.3386613386613387
Female Breast Cancer,Genetic Profile,0.3386613386613387
Female Breast Cancer,FAM189A2 gene|FAM189A2,0.3386613386613387
Female Breast Cancer,Lipoxygenase,0.3386613386613387
Female Breast Cancer,VIRMA gene|VIRMA,0.0029970029970029
Female Breast Cancer,MRPS30-DT gene|MRPS30-DT,0.0189810189810189
Female Breast Cancer,LPAR6 gene|LPAR6,0.3386613386613387
Female Breast Cancer,Anti-Bacterial Agents,0.3386613386613387
Female Breast Cancer,"Injections, Intraperitoneal",0.3386613386613387
Female Breast Cancer,EIF6 gene|EIF6,0.0189810189810189
Female Breast Cancer,ANKDD1A gene|ANKDD1A,0.0
Female Breast Cancer,MEOX2 gene|MEOX2,0.0279720279720279
Female Breast Cancer,MIR660 gene|MIR660,0.3386613386613387
Female Breast Cancer,UHRF1 gene|UHRF1,0.3386613386613387
Female Breast Cancer,mRNA Precursor,0.3386613386613387
Female Breast Cancer,"IL22 protein, human|IL22",0.3386613386613387
Female Breast Cancer,Homologous Recombination Deficiency,0.3386613386613387
Female Breast Cancer,STAMBPL1 gene|STAMBPL1,0.3386613386613387
Female Breast Cancer,GZMK gene|GZMK,0.3386613386613387
Female Breast Cancer,CDK16 gene|CDK16,0.0189810189810189
Female Breast Cancer,Indicators,0.0279720279720279
Female Breast Cancer,ATP6AP2 gene|ATP6AP2,0.3386613386613387
Female Breast Cancer,LMNB1 gene|LMNB1,0.3386613386613387
Female Breast Cancer,MARK2 gene|MARK2,0.3386613386613387
Female Breast Cancer,RBIS gene,0.3386613386613387
Female Breast Cancer,Ovarian Stimulation,0.3386613386613387
Female Breast Cancer,History of previous events,0.3386613386613387
Female Breast Cancer,C17orf49 gene|C17orf49,0.0189810189810189
Female Breast Cancer,RUNX2 gene|RUNX2,0.3386613386613387
Female Breast Cancer,intracellular protein transport,0.3386613386613387
Female Breast Cancer,WNT2 gene|WNT2,0.3386613386613387
Female Breast Cancer,"Food, Preserved",0.3386613386613387
Female Breast Cancer,KIF11 gene|KIF11,0.3386613386613387
Female Breast Cancer,Lactic acid dehydrogenase isoenzyme 5,0.3386613386613387
Female Breast Cancer,COL11A1 gene|COL11A1,0.3386613386613387
Female Breast Cancer,Melanocyte stimulating hormone,0.0029970029970029
Female Breast Cancer,ACTA2-AS1 gene|ACTA2-AS1,0.0189810189810189
Female Breast Cancer,"IRS1 protein, human|IRS1",0.3386613386613387
Female Breast Cancer,Tumor Necrosis Factor Signaling Process,0.3386613386613387
Female Breast Cancer,IMPA1 gene|IMPA1,0.0189810189810189
Female Breast Cancer,LINC01194 gene|LINC01194,0.0189810189810189
Female Breast Cancer,perfluorooctane sulfonic acid,0.3386613386613387
Female Breast Cancer,Sulfonic Acids,0.3386613386613387
Female Breast Cancer,Matrix Metalloproteinase 9|MMP9,0.3386613386613387
Female Breast Cancer,Evaluation and management note:Finding:Point in time:{Setting}:Document:{Provider},0.0189810189810189
Female Breast Cancer,E2F6 gene|E2F6,0.0189810189810189
Female Breast Cancer,ACBD3 gene|ACBD3,0.3386613386613387
Female Breast Cancer,GAS6-AS1 gene|GAS6-AS1,0.3386613386613387
Female Breast Cancer,SERPINA12 gene|SERPINA12,0.0189810189810189
Female Breast Cancer,SLC3A2 gene|SLC3A2,0.0279720279720279
Female Breast Cancer,RYK gene|RYK,0.0029970029970029
Female Breast Cancer,Matrix Metalloproteinase 2|MMP2,0.3386613386613387
Female Breast Cancer,"ERCC5 protein, human|ERCC5",0.3386613386613387
Female Breast Cancer,MYCL gene|MYCL,0.0189810189810189
Female Breast Cancer,CXCL14 gene|CXCL14,0.3386613386613387
Female Breast Cancer,AURKB gene|AURKB,0.3386613386613387
Female Breast Cancer,HSPB2 gene|HSPB2,0.3386613386613387
Female Breast Cancer,EXO1 gene|EXO1,0.3386613386613387
Female Breast Cancer,LINC00473 gene|LINC00473,0.3386613386613387
Female Breast Cancer,FOXA1 gene|FOXA1,0.0029970029970029
Female Breast Cancer,glutathione,0.3386613386613387
Female Breast Cancer,Antiplatelet Agents,0.3386613386613387
Female Breast Cancer,USP37 gene|USP37,0.0089910089910089
Female Breast Cancer,PPARA gene|PPARA,0.3386613386613387
Female Breast Cancer,boswellic acid,0.3386613386613387
Female Breast Cancer,SOX8 gene|SOX8,0.0189810189810189
Female Breast Cancer,LINC00536 gene|LINC00536,0.3386613386613387
Female Breast Cancer,CBX3 gene|CBX3,0.3386613386613387
Female Breast Cancer,Interventional procedure,0.0
Female Breast Cancer,SOAT2 gene|SOAT2,0.0039960039960039
Female Breast Cancer,FRMD3 gene|FRMD3,0.3386613386613387
Female Breast Cancer,Circulating MicroRNA,0.3386613386613387
Female Breast Cancer,MIR497HG gene|MIR497HG,0.3386613386613387
Female Breast Cancer,LAPTM5 gene|LAPTM5,0.3386613386613387
Female Breast Cancer,CLDN6 gene|CLDN6,0.0279720279720279
Female Breast Cancer,TAF15 gene|TAF15,0.3386613386613387
Female Breast Cancer,GABRD gene|GABRD,0.3386613386613387
Female Breast Cancer,Disease/diagnosis,0.3386613386613387
Female Breast Cancer,MYBL2 gene|MYBL2,0.0189810189810189
Female Breast Cancer,COMMD3 gene|COMMD3,0.3386613386613387
Female Breast Cancer,Sugar-Sweetened Beverages,0.3386613386613387
Female Breast Cancer,"Adaptor Proteins, Signal Transducing",0.3386613386613387
Female Breast Cancer,PLPP4 gene|PLPP4,0.3386613386613387
Female Breast Cancer,GJA1 gene|GJA1,0.3386613386613387
Female Breast Cancer,C1QL4 gene|C1QL4,0.3386613386613387
Female Breast Cancer,Food Habits,0.3386613386613387
Female Breast Cancer,Sulfhydryl Compounds,0.0109890109890109
Female Breast Cancer,IDO2 gene|IDO2,0.3386613386613387
Female Breast Cancer,reproductive hormone,0.3386613386613387
Female Breast Cancer,ADAR gene|ADAR,0.3386613386613387
Female Breast Cancer,GPT2 gene,0.0189810189810189
Female Breast Cancer,Long Interspersed Nucleotide Element-1,0.3386613386613387
Female Breast Cancer,PTCSC3 gene|PTCSC3,0.0189810189810189
Female Breast Cancer,SCRIB gene|SCRIB,0.0029970029970029
Female Breast Cancer,Tumor Microenvironment of Metastasis Density,0.3386613386613387
Female Breast Cancer,IRF7 gene|IRF7,0.3386613386613387
Female Breast Cancer,MED1 gene|MED1,0.0089910089910089
Female Breast Cancer,MAPK1 gene|MAPK1,0.3386613386613387
Female Breast Cancer,Multiple tumors,0.0089910089910089
Female Breast Cancer,ZNF831 gene|ZNF831,0.3386613386613387
Female Breast Cancer,MC1R gene|MC1R,0.3386613386613387
Female Breast Cancer,Non-alcoholic Fatty Liver Disease,0.3386613386613387
Female Breast Cancer,"estrogens, conjugated (USP)",0.3386613386613387
Female Breast Cancer,MIR429 gene|MIR429,0.0189810189810189
Female Breast Cancer,"ATF2 protein, human|ATF2",0.0089910089910089
Female Breast Cancer,trastuzumab deruxtecan,0.3386613386613387
Female Breast Cancer,Screening for malignant neoplasm of breast,0.3386613386613387
Female Breast Cancer,FAM83D gene|FAM83D,0.3386613386613387
Female Breast Cancer,A1BG-AS1 gene|A1BG-AS1,0.3386613386613387
Female Breast Cancer,ANO6 gene|ANO6,0.3386613386613387
Female Breast Cancer,DNAJB4 gene|DNAJB4,0.3386613386613387
Female Breast Cancer,AFF4 gene|AFF4,0.3386613386613387
Female Breast Cancer,PROS1 gene|PROS1,0.3386613386613387
Female Breast Cancer,Lesch-Nyhan Syndrome,0.3386613386613387
Female Breast Cancer,CAVIN1 gene|CAVIN1,0.3386613386613387
Female Breast Cancer,TDRKH-AS1 gene|TDRKH-AS1,0.3386613386613387
Female Breast Cancer,"IMP3 protein, human",0.3386613386613387
Female Breast Cancer,"MFGE8 protein, human|MFGE8",0.0
Female Breast Cancer,TTPAL gene|TTPAL,0.3386613386613387
Female Breast Cancer,MIR205 gene|MIR205,0.0029970029970029
Female Breast Cancer,Implants,0.3386613386613387
Female Breast Cancer,FOXQ1 gene|FOXQ1,0.3386613386613387
Female Breast Cancer,PARK7 gene|PARK7,0.3386613386613387
Female Breast Cancer,PPARGC1B gene|PPARGC1B,0.3386613386613387
Female Breast Cancer,TPM2 gene|TPM2,0.0279720279720279
Female Breast Cancer,RSRC2 gene|RSRC2,0.0189810189810189
Female Breast Cancer,Sarcoma,0.3386613386613387
Female Breast Cancer,SIK2 gene|SIK2,0.3386613386613387
Female Breast Cancer,magnesium cation,0.3386613386613387
Female Breast Cancer,SLC7A11 gene|SLC7A11,0.3386613386613387
Female Breast Cancer,MT-RNR1 gene|RNR1,0.3386613386613387
Female Breast Cancer,RAB5A gene|RAB5A,0.3386613386613387
Female Breast Cancer,CAT gene,0.3386613386613387
Female Breast Cancer,CCDC150 gene|CCDC150,0.0189810189810189
Female Breast Cancer,MXRA5 gene|MXRA5,0.0029970029970029
Female Breast Cancer,translation factor,0.3386613386613387
Female Breast Cancer,WWOX gene|WWOX,0.3386613386613387
Female Breast Cancer,EP300 gene|EP300,0.0099900099900099
Female Breast Cancer,Leucine-Rich Repeat Proteins,0.0189810189810189
Female Breast Cancer,EYA2 gene|EYA2,0.3386613386613387
Female Breast Cancer,ME1 gene|ME1,0.3386613386613387
Female Breast Cancer,CACNG4 gene|CACNG4,0.0279720279720279
Female Breast Cancer,obeticholic acid,0.3386613386613387
Female Breast Cancer,"IL1A protein, human|IL1A",0.3386613386613387
Female Breast Cancer,IL22 gene|IL22,0.0189810189810189
Female Breast Cancer,DNA Replication,0.0189810189810189
Female Breast Cancer,pyruvate dehydrogenase kinase 4,0.3386613386613387
Female Breast Cancer,SLC38A5 gene|SLC38A5,0.0189810189810189
Female Breast Cancer,FGF11 gene|FGF11,0.3386613386613387
Female Breast Cancer,4-aminohippuric acid,0.3386613386613387
Female Breast Cancer,ZBTB10 gene|ZBTB10,0.3386613386613387
Female Breast Cancer,GRB7 gene|GRB7,0.3386613386613387
Female Breast Cancer,CCL18 gene|CCL18,0.3386613386613387
Female Breast Cancer,EPHA10 gene|EPHA10,0.3386613386613387
Female Breast Cancer,MAP3K1 gene|MAP3K1,0.3386613386613387
Female Breast Cancer,"WBSCR22 protein, human|BUD23",0.0099900099900099
Female Breast Cancer,Renal Cell Carcinoma,0.3386613386613387
Female Breast Cancer,Enhancer Elements (Genetics),0.3386613386613387
Female Breast Cancer,MIRN143 gene|MIR143,0.3386613386613387
Female Breast Cancer,AATF gene|AATF,0.3386613386613387
