PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score
TREATS,Sterically Stabilized Liposome,Breast Carcinoma,0.03796203796203796
TREATS,fluorophore,Malignant neoplasm of breast,0.1928071928071928
TREATS,Chronotherapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Phantoms, Imaging","Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Radiofrequency ablation,Breast cancer metastatic,0.04195804195804196
TREATS,Oestrogen therapy,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Radium,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Administration, Oral",Malignant neoplasm of breast,0.1928071928071928
TREATS,Chemopreventive Agent,Breast cancer metastatic,0.04195804195804196
TREATS,Dextrorphan,Malignant neoplasm of breast,0.1928071928071928
TREATS,Mastectomy,Ductal Breast Carcinoma,0.000999000999000999
PROCESS_OF,Nuclear Export,Malignant neoplasm of breast,0.1928071928071928
TREATS,Cotinine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Primary Prevention,Malignant neoplasm of breast,0.1928071928071928
TREATS,Neck Dissection,Breast cancer recurrent,0.02197802197802198
METHOD_OF,Intervention regimes,breast cancer prevention,0.0
PROCESS_OF,Cell physiology,Malignant neoplasm of breast,0.1928071928071928
TREATS,Transjugular intrahepatic portosystemic shunt procedure,Breast cancer invasive NOS,0.00999000999000999
TREATS,Eno,Malignant neoplasm of breast,0.1928071928071928
TREATS,Mammaplasty,Breast Carcinoma,0.03796203796203796
TREATS,Lactams,Malignant neoplasm of breast,0.1928071928071928
TREATS,Thermographs,Malignant neoplasm of breast,0.1928071928071928
TREATS,Biological Products,Breast cancer metastatic,0.04195804195804196
TREATS,CCI 779,Malignant neoplasm of breast,0.1928071928071928
TREATS,methyl group,Breast Carcinoma,0.03796203796203796
TREATS,Ultraviolet Therapy,Malignant neoplasm of breast,0.1928071928071928
METHOD_OF,Treatment Protocols,breast cancer prevention,0.0
TREATS,"Estrogens, Non-Steroidal",Malignant neoplasm of breast,0.1928071928071928
TREATS,preventive health care,Malignant neoplasm of breast,0.1928071928071928
TREATS,Molecular Target,Breast Carcinoma,0.03796203796203796
TREATS,roscovitine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Cilengitide,Breast cancer metastatic,0.04195804195804196
TREATS,LBH589,Malignant neoplasm of breast,0.1928071928071928
TREATS,kinase inhibitor,Malignant neoplasm of breast,0.1928071928071928
TREATS,Coronary revascularisation,Malignant neoplasm of breast,0.1928071928071928
TREATS,Percutaneous coronary intervention,Malignant neoplasm of breast,0.1928071928071928
TREATS,Pharmacotherapy,stage IIIB breast cancer,0.0
TREATS,mTOR Inhibitor,Breast cancer metastatic,0.04195804195804196
TREATS,atorvastatin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Diphenhydramine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Lignans,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Signal Transduction,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Symptom control,Malignant neoplasm of breast,0.1928071928071928
TREATS,Phosphorylcholine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Phytotherapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Radiation therapy,Ductal Breast Carcinoma,0.000999000999000999
TREATS,"Radiotherapy, Intensity-Modulated",bilateral breast cancer,0.000999000999000999
TREATS,prohibitin|PHB,Malignant neoplasm of breast,0.1928071928071928
TREATS,sphingosine 1-phosphate,Malignant neoplasm of breast,0.1928071928071928
TREATS,TEC regimen,Malignant neoplasm of breast,0.1928071928071928
TREATS,Copolymer,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Cell secretion,Malignant neoplasm of breast,0.1928071928071928
TREATS,gemcitabine,Ductal Breast Carcinoma,0.000999000999000999
TREATS,Cisplatin,Ductal Breast Carcinoma,0.000999000999000999
TREATS,Follicle Stimulating Hormone,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,B-cell differentiation,Malignant neoplasm of breast,0.1928071928071928
TREATS,Adrenergic beta-Antagonists,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Insulin, injectable",Malignant neoplasm of breast,0.1928071928071928
TREATS,Mandibular right second premolar abutment,Malignant neoplasm of breast,0.1928071928071928
TREATS,glyceollin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Injection procedure,Breast cancer metastatic,0.04195804195804196
TREATS,STAT3 gene|STAT3,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,axonal guidance,Malignant neoplasm of breast,0.1928071928071928
TREATS,Leptin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Tace,Malignant neoplasm of breast,0.1928071928071928
TREATS,Immunotherapy,Breast cancer recurrent,0.02197802197802198
TREATS,Calcitriol,Malignant neoplasm of breast,0.1928071928071928
TREATS,Serine Proteinase Inhibitors,Breast cancer invasive NOS,0.00999000999000999
TREATS,Estrogen Receptors,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Transplantation, Autologous",Inflammatory carcinoma of breast stage III,0.0
PROCESS_OF,Exocytosis,Carcinoma of Male Breast,0.006993006993006993
TREATS,hyperthermia treatment,Malignant neoplasm of breast,0.1928071928071928
TREATS,Distal subtotal pancreatectomy,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Topoisomerase 1 inhibitor,Malignant neoplasm of breast,0.1928071928071928
TREATS,Esophagectomy,Malignant neoplasm of breast,0.1928071928071928
TREATS,disorder control,Breast cancer metastatic,0.04195804195804196
TREATS,Operative Surgical Procedures,Familial cancer of breast,0.0
TREATS,Estrogen Antagonists,Breast cancer invasive NOS,0.00999000999000999
TREATS,erbB-2 Receptor|ERBB2,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Increased Cellular Migration,Malignant neoplasm of breast,0.1928071928071928
TREATS,lenalidomide,Malignant neoplasm of breast,0.1928071928071928
TREATS,desflurane,Malignant neoplasm of breast,0.1928071928071928
TREATS,Dissection,Breast cancer metastatic,0.04195804195804196
TREATS,CHEMOTHERAPY DOXORUBICIN,Malignant neoplasm of breast,0.1928071928071928
TREATS,Detection,Carcinoma of Male Breast,0.006993006993006993
TREATS,Erythropoietin,Breast cancer metastatic,0.04195804195804196
TREATS,Clomiphene,Malignant neoplasm of breast,0.1928071928071928
TREATS,Mifepristone,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,cell development,Malignant neoplasm of breast,0.1928071928071928
TREATS,lymph node revealing solution,Breast Carcinoma,0.03796203796203796
TREATS,Thiourea,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,azaspirane,Malignant neoplasm of breast,0.1928071928071928
TREATS,corrigendum,Malignant neoplasm of breast,0.1928071928071928
TREATS,fisetin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Structural modification,Malignant neoplasm of breast,0.1928071928071928
TREATS,Headlights,Malignant neoplasm of breast,0.1928071928071928
TREATS,Molecular Target,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Immunotherapy,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,3-bromoacetoxyandrostan-17-one,Malignant neoplasm of breast,0.1928071928071928
TREATS,Systemic Therapy,Inflammatory carcinoma of breast stage III,0.0
TREATS,Antimitotic Agents,Malignant neoplasm of breast,0.1928071928071928
TREATS,delta-tocopherol,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,"Programmed Cell Death, Type II",Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Signal Transduction Pathways,Breast cancer invasive NOS,0.00999000999000999
TREATS,ginsenoside Rh4,Malignant neoplasm of breast,0.1928071928071928
TREATS,Dissection,Ductal Breast Carcinoma,0.000999000999000999
TREATS,plumbagin,Malignant neoplasm of breast,0.1928071928071928
TREATS,isoliquiritigenin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Phototherapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,pyridine,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Heparin, Low-Molecular-Weight",Breast cancer metastatic,0.04195804195804196
TREATS,15alpha-methoxypuupehenol,Malignant neoplasm of breast,0.1928071928071928
TREATS,Nipple reconstruction,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,unfolded protein response,Malignant neoplasm of breast,0.1928071928071928
TREATS,Ovulation Induction,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Psychotherapy, Multiple",Breast cancer metastatic,0.04195804195804196
TREATS,Therapeutic procedure,Breast Carcinoma Metastatic to the Skin,0.000999000999000999
TREATS,chlorin e6,Malignant neoplasm of breast,0.1928071928071928
TREATS,Treatment Guidelines,Female Breast Carcinoma,0.00999000999000999
TREATS,Fludarabine phosphate,Malignant neoplasm of breast,0.1928071928071928
TREATS,Cytostat,Malignant neoplasm of breast,0.1928071928071928
TREATS,DELIVER,Malignant neoplasm of breast,0.1928071928071928
TREATS,minoxidil topical,Malignant neoplasm of breast,0.1928071928071928
TREATS,gene therapy,Breast cancer metastatic,0.04195804195804196
PROCESS_OF,asymmetric cell division,Malignant neoplasm of breast,0.1928071928071928
TREATS,gamma-tocotrienol,Malignant neoplasm of breast,0.1928071928071928
TREATS,Flavonoids,Malignant neoplasm of breast,0.1928071928071928
TREATS,high-dose chemotherapy,Breast cancer stage III,0.007992007992007992
TREATS,PS 341,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,cell fate,Breast cancer metastatic,0.04195804195804196
TREATS,Maintenance therapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Piroxicam,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Taxanes,Breast cancer recurrent,0.02197802197802198
TREATS,Antibiotics,Breast cancer metastatic,0.04195804195804196
TREATS,"Chemotherapy, Adjuvant",Breast cancer metastatic,0.04195804195804196
TREATS,Extraction,Breast cancer metastatic,0.04195804195804196
PROCESS_OF,Cell Mobility,Malignant neoplasm of breast,0.1928071928071928
TREATS,Soy Proteins,Malignant neoplasm of breast,0.1928071928071928
TREATS,cancer care,Breast cancer metastatic,0.04195804195804196
TREATS,isoliquiritigenin,Breast Carcinoma,0.03796203796203796
TREATS,Warfarin,Breast cancer metastatic,0.04195804195804196
TREATS,Endopeptidases|ERVK-7|ERVK-8|ERVK-10|ERVK-9|ERVK-21|ERVK-18|ERVK-25|ERVK-24|ERVK-19,Malignant neoplasm of breast,0.1928071928071928
TREATS,Clodronic Acid,Malignant neoplasm of breast,0.1928071928071928
TREATS,enzastaurin,Breast cancer metastatic,0.04195804195804196
TREATS,pyrrolidino-4-iodotamoxifen,Breast cancer metastatic,0.04195804195804196
TREATS,Technetium Tc 99m Sestamibi,Breast Carcinoma,0.03796203796203796
TREATS,Immunization,Malignant neoplasm of breast,0.1928071928071928
TREATS,alpha Tocopherol,Malignant neoplasm of breast,0.1928071928071928
TREATS,Methotrexate,Inflammatory Breast Carcinoma,0.01098901098901099
METHOD_OF,Tamoxifen,breast cancer prevention,0.0
TREATS,Chemotherapy-Oncologic Procedure,Breast cancer invasive NOS,0.00999000999000999
TREATS,Segmental Mastectomy,Breast cancer invasive NOS,0.00999000999000999
TREATS,Antidiabetics,Breast Carcinoma,0.03796203796203796
TREATS,Balloon dilatation catheter,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,epithelial to mesenchymal transition,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Metformin,Breast Carcinoma,0.03796203796203796
TREATS,Outpatient procedure,Breast Carcinoma,0.03796203796203796
TREATS,DDAVP,Malignant neoplasm of breast,0.1928071928071928
TREATS,Therapeutic procedure,Breast cancer stage II,0.00999000999000999
TREATS,Dilatation and Curettage,Malignant neoplasm of breast,0.1928071928071928
TREATS,bexarotene,Breast cancer metastatic,0.04195804195804196
TREATS,Pharmacologic Substance,Breast Carcinoma,0.03796203796203796
TREATS,Human Chorionic Gonadotropin,Breast Carcinoma,0.03796203796203796
TREATS,1-dodecylpyridoxal,Breast cancer metastatic,0.04195804195804196
TREATS,Lung excision,Malignant neoplasm of breast,0.1928071928071928
TREATS,Myeloablative Chemotherapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Group Psychotherapy,Breast Carcinoma,0.03796203796203796
TREATS,Taxol,Breast Carcinoma,0.03796203796203796
TREATS,rhenium-186 HEDP,Malignant neoplasm of breast,0.1928071928071928
TREATS,Tissue Inhibitor of Metalloproteinases,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Hyperthermia, Local",Breast cancer recurrent,0.02197802197802198
TREATS,Recombinant human granulocyte colony stimulating factor,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,amidronate,Breast Carcinoma,0.03796203796203796
TREATS,Taxanes,Breast Carcinoma,0.03796203796203796
TREATS,Oral chemotherapy,Breast cancer recurrent,0.02197802197802198
TREATS,Photochemotherapy,Breast cancer recurrent,0.02197802197802198
TREATS,Paclitaxel,Breast cancer invasive NOS,0.00999000999000999
TREATS,Breast radiotherapies,Breast cancer invasive NOS,0.00999000999000999
TREATS,Chromogranin A|CHGA,Malignant neoplasm of breast,0.1928071928071928
TREATS,Tube drain,Malignant neoplasm of breast,0.1928071928071928
TREATS,Pharmacotherapy,Contralateral breast cancer,0.000999000999000999
TREATS,"Reduction mammoplasty, bilateral",Malignant neoplasm of breast,0.1928071928071928
TREATS,Therapeutic regimen,Breast Carcinoma,0.03796203796203796
TREATS,selective intervention,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Antibody -dependent cell cytotoxicity,Breast cancer metastatic,0.04195804195804196
TREATS,Gynecologic Surgical Procedures,Malignant neoplasm of breast,0.1928071928071928
TREATS,Vertebroplasty,Breast cancer metastatic,0.04195804195804196
TREATS,Analyte,Breast Carcinoma,0.03796203796203796
TREATS,4'-N-benzoylstaurosporine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Dexverapamil,Breast cancer metastatic,0.04195804195804196
TREATS,Biomedical Monitors,Malignant neoplasm of breast,0.1928071928071928
TREATS,Vinblastine,Breast cancer stage II,0.00999000999000999
TREATS,Cytarabine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Operative Surgical Procedures,Carcinoma in situ of breast,0.0
TREATS,Agent,Breast cancer recurrent,0.02197802197802198
TREATS,Premarin,Breast cancer metastatic,0.04195804195804196
TREATS,docetaxel,Breast Carcinoma,0.03796203796203796
PROCESS_OF,Cytolysis,Malignant neoplasm of breast,0.1928071928071928
TREATS,Radiochemotherapy NOS,Breast cancer recurrent,0.02197802197802198
TREATS,Preoperative Endocrine Therapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Bone Marrow Transplantation,Breast Carcinoma,0.03796203796203796
TREATS,edatrexate,Breast cancer metastatic,0.04195804195804196
TREATS,Human Chorionic Gonadotropin|CGA|HTC2|CGB5,Malignant neoplasm of breast,0.1928071928071928
TREATS,Dexrazoxane,Breast cancer metastatic,0.04195804195804196
TREATS,ABI007,Breast cancer metastatic,0.04195804195804196
TREATS,Breast surgery,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Guided imagery,Malignant neoplasm of breast,0.1928071928071928
TREATS,"1,4,7,10-tetraazacyclododecane-1,4,7,10-tetrakis(methylenephosphonic acid)",Breast cancer metastatic,0.04195804195804196
TREATS,Induced Hyperthermia,Breast cancer invasive NOS,0.00999000999000999
TREATS,Immunologic Adjuvants,Stage IIA Breast Cancer,0.001998001998001998
TREATS,Combined Modality Therapy,Breast cancer invasive NOS,0.00999000999000999
TREATS,Inflammation Mediators,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Cell Proliferation,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Detection,Breast cancer recurrent,0.02197802197802198
TREATS,Risk Reduction,Breast cancer invasive NOS,0.00999000999000999
TREATS,Pyrimidine,Breast Carcinoma,0.03796203796203796
TREATS,Compression Bandages,Malignant neoplasm of breast,0.1928071928071928
TREATS,Plastic Surgical Procedures,Breast cancer stage III,0.007992007992007992
TREATS,"Psychotherapy, Brief",Malignant neoplasm of breast,0.1928071928071928
TREATS,Reconstructive Surgical Procedures,Breast cancer stage III,0.007992007992007992
TREATS,Radioimmunotherapy,Breast cancer metastatic,0.04195804195804196
TREATS,heme 1,Sporadic Breast Carcinoma,0.0
METHOD_OF,adjuvant therapy,breast cancer prevention,0.0
TREATS,Cyclosporine,Breast cancer metastatic,0.04195804195804196
TREATS,Antidiabetics,Malignant neoplasm of breast,0.1928071928071928
TREATS,Preventive surgery,Malignant neoplasm of breast,0.1928071928071928
TREATS,Chemotherapy-Oncologic Procedure,Breast Carcinoma,0.03796203796203796
TREATS,Cryosurgery,Female Breast Carcinoma,0.00999000999000999
TREATS,"Insulin, Glargine, Human",Breast Carcinoma,0.03796203796203796
PROCESS_OF,Down-Regulation,Breast cancer metastatic,0.04195804195804196
TREATS,"Markers, Bone",Malignant neoplasm of breast,0.1928071928071928
TREATS,Therapeutic procedure,Contralateral breast cancer,0.000999000999000999
TREATS,Gold,Breast Carcinoma,0.03796203796203796
TREATS,Breast interstitial brachytherapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,6-(bromomethylene)tetrahydro-3-(1-naphthaleneyl)-2H-pyran-2-one,Malignant neoplasm of breast,0.1928071928071928
TREATS,Local Therapy,Breast cancer metastatic,0.04195804195804196
PROCESS_OF,Signal Pathways,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Goserelin 10.8 MG,Malignant neoplasm of breast,0.1928071928071928
TREATS,Daunorubicn liposome,Malignant neoplasm of breast,0.1928071928071928
TREATS,cytarabine liposomal,Malignant neoplasm of breast,0.1928071928071928
TREATS,Medium chain triglycerides,Breast cancer metastatic,0.04195804195804196
TREATS,palonosetron,Malignant neoplasm of breast,0.1928071928071928
TREATS,4-chlorophenyl methyl sulfide,Breast cancer invasive NOS,0.00999000999000999
