PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type,Category,text
PREVENTS,Benzofurans,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Benzofurans Malignant neoplasm of breast
PREVENTS,Solanine,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Solanine Malignant neoplasm of breast
PREVENTS,sorafenib,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,sorafenib Malignant neoplasm of breast
PREVENTS,CXCL12 gene|CXCL12,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,CXCL12 gene|CXCL12 Breast cancer metastatic
PREVENTS,Interleukin-6|IL6,"Carcinoma, Ductal, Breast",0.0,Female Breast Cancer,Medical Procedures,"Interleukin-6|IL6 Carcinoma, Ductal, Breast"
PREVENTS,NTN4,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,NTN4 Malignant neoplasm of breast
PREVENTS,Thymectomy,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Thymectomy Breast Carcinoma
PREVENTS,methyl 4-hydroxyphenyllactate,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,methyl 4-hydroxyphenyllactate Malignant neoplasm of breast
PREVENTS,Monoterpenes,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Monoterpenes Malignant neoplasm of breast
PREVENTS,Detection,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Detection Malignant neoplasm of breast
PREVENTS,Retinoids,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Retinoids Breast Carcinoma
PREVENTS,Contraceptive Agents,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Contraceptive Agents Malignant neoplasm of breast
PREVENTS,Prolactin|PRL,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Prolactin|PRL Malignant neoplasm of breast
PREVENTS,retinol acetate,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,retinol acetate Breast Carcinoma
PREVENTS,Insulin-Like Growth Factor I,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Insulin-Like Growth Factor I Malignant neoplasm of breast
PREVENTS,Induction,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Hormonal Treatments,Induction Breast cancer invasive NOS
PREVENTS,Arzoxifene Hydrochloride,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Arzoxifene Hydrochloride Malignant neoplasm of breast
PREVENTS,tibolone,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,tibolone Breast Carcinoma
PREVENTS,Induction,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Induction Malignant neoplasm of breast
PREVENTS,Carbogen Breathing,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Carbogen Breathing Breast Carcinoma
PREVENTS,ATM gene|ATM,Sporadic Breast Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,ATM gene|ATM Sporadic Breast Carcinoma
PREVENTS,cancer prevention,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,cancer prevention Malignant neoplasm of breast
METHOD_OF,Patient referral,breast cancer prevention,0.0269730269730269,Other,Medical Procedures,Patient referral breast cancer prevention
PREVENTS,indole-3-carbinol,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,indole-3-carbinol Malignant neoplasm of breast
PREVENTS,Ovariectomy,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Ovariectomy Breast Carcinoma
PREVENTS,Tocopherols,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Tocopherols Malignant neoplasm of breast
PREVENTS,alitretinoin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,alitretinoin Malignant neoplasm of breast
METHOD_OF,Placebos,breast cancer prevention,0.0269730269730269,Other,Medical Procedures,Placebos breast cancer prevention
PREVENTS,Phytosterols,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Phytosterols Breast cancer metastatic
PREVENTS,phytobacteriomycin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,phytobacteriomycin Malignant neoplasm of breast
PREVENTS,Risk Reduction,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Risk Reduction Malignant neoplasm of breast
PREVENTS,SPDEF,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Hormonal Treatments,SPDEF Breast cancer invasive NOS
PREVENTS,Pharmacologic Substance,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Pharmacologic Substance Malignant neoplasm of breast
PREVENTS,Ethanol,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Ethanol Malignant neoplasm of breast
PREVENTS,SHC1 gene|SHC1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,SHC1 gene|SHC1 Malignant neoplasm of breast
PREVENTS,"dibenzo(1,4)dioxin",Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,"dibenzo(1,4)dioxin Breast Carcinoma"
PREVENTS,Aromatase Inhibitors,Contralateral breast cancer,0.0119880119880119,Female Breast Cancer,Medical Procedures,Aromatase Inhibitors Contralateral breast cancer
PREVENTS,Lasofoxifene,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Lasofoxifene Malignant neoplasm of breast
PREVENTS,Complement System Proteins,Familial cancer of breast,0.0,Female Breast Cancer,Medical Procedures,Complement System Proteins Familial cancer of breast
PREVENTS,ID3,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,ID3 Breast cancer metastatic
PREVENTS,ID1,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,ID1 Breast cancer metastatic
PREVENTS,diindolylmethane,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,diindolylmethane Malignant neoplasm of breast
METHOD_OF,Intervention regimes,breast cancer prevention,0.0269730269730269,Other,Medical Procedures,Intervention regimes breast cancer prevention
PREVENTS,"RNA, Messenger",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"RNA, Messenger Malignant neoplasm of breast"
PREVENTS,Feeding practice,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Feeding practice Malignant neoplasm of breast
PREVENTS,IRF1 gene|IRF1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,IRF1 gene|IRF1 Malignant neoplasm of breast
PREVENTS,Transforming Growth Factor beta,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Transforming Growth Factor beta Malignant neoplasm of breast
PREVENTS,Diphosphonates,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Diphosphonates Malignant neoplasm of breast
PREVENTS,"Markers, Bone",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"Markers, Bone Malignant neoplasm of breast"
PREVENTS,C3|ERVK-2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,C3|ERVK-2 Malignant neoplasm of breast
PREVENTS,Candidate Disease Gene,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Candidate Disease Gene Malignant neoplasm of breast
PREVENTS,ERBB2 gene|ERBB2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,ERBB2 gene|ERBB2 Malignant neoplasm of breast
PREVENTS,"Ribosomal Protein S6 Kinases, 70-kDa|RPS6KB1",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"Ribosomal Protein S6 Kinases, 70-kDa|RPS6KB1 Malignant neoplasm of breast"
PREVENTS,"PTH protein, human|PTH",Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,"PTH protein, human|PTH Breast cancer metastatic"
PREVENTS,Paclitaxel,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Paclitaxel Malignant neoplasm of breast
PREVENTS,hepatocellular carcinoma protein 1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,hepatocellular carcinoma protein 1 Malignant neoplasm of breast
PREVENTS,zoledronic acid,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,zoledronic acid Breast cancer recurrent
PREVENTS,Primary Prevention,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Primary Prevention Malignant neoplasm of breast
PREVENTS,"Linoleic Acids, Conjugated",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"Linoleic Acids, Conjugated Malignant neoplasm of breast"
PREVENTS,Curcumin,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Curcumin Breast cancer metastatic
PREVENTS,Hydroxymethylglutaryl-CoA Reductase Inhibitors,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Hydroxymethylglutaryl-CoA Reductase Inhibitors Breast cancer recurrent
PREVENTS,APRIN gene|PDS5B,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,APRIN gene|PDS5B Malignant neoplasm of breast
PREVENTS,TSC2 gene|TSC2,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Medical Procedures,TSC2 gene|TSC2 Breast cancer invasive NOS
PREVENTS,arzoxifene,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Hormonal Treatments,arzoxifene Breast cancer invasive NOS
PREVENTS,"Anti-Inflammatory Agents, Non-Steroidal",Contralateral breast cancer,0.0119880119880119,Female Breast Cancer,Medical Procedures,"Anti-Inflammatory Agents, Non-Steroidal Contralateral breast cancer"
PREVENTS,Fish Oils,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Fish Oils Breast cancer metastatic
PREVENTS,mammaglobin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,mammaglobin Malignant neoplasm of breast
PREVENTS,D factor,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,D factor Malignant neoplasm of breast
PREVENTS,Soy Proteins,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Soy Proteins Malignant neoplasm of breast
PREVENTS,Flavonols,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Flavonols Malignant neoplasm of breast
PREVENTS,Betaine,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Betaine Malignant neoplasm of breast
PREVENTS,Mammaplasty,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Mammaplasty Malignant neoplasm of breast
PREVENTS,nobiletin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,nobiletin Malignant neoplasm of breast
PREVENTS,Threonine,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Threonine Malignant neoplasm of breast
PREVENTS,ezrin|EZR,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,ezrin|EZR Breast cancer metastatic
PREVENTS,Phytic Acid,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Phytic Acid Malignant neoplasm of breast
PREVENTS,PGRMC2,Breast cancer stage II,0.0,Female Breast Cancer,Medical Procedures,PGRMC2 Breast cancer stage II
PREVENTS,tetrathiomolybdate,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,tetrathiomolybdate Breast Carcinoma
PREVENTS,ERBB2 gene|ERBB2,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Medical Procedures,ERBB2 gene|ERBB2 Breast cancer invasive NOS
PREVENTS,Hydroxyestrones,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Hydroxyestrones Malignant neoplasm of breast
PREVENTS,GTPase-Activating Proteins,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,GTPase-Activating Proteins Malignant neoplasm of breast
PREVENTS,SASH1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,SASH1 Malignant neoplasm of breast
PREVENTS,tibolone,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Hormonal Treatments,tibolone Breast cancer invasive NOS
PREVENTS,Detection,Noninfiltrating Intraductal Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,Detection Noninfiltrating Intraductal Carcinoma
PREVENTS,CDON gene|CDON,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,CDON gene|CDON Malignant neoplasm of breast
PREVENTS,everolimus,Noninfiltrating Intraductal Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,everolimus Noninfiltrating Intraductal Carcinoma
PREVENTS,Regulatory Protein,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Regulatory Protein Malignant neoplasm of breast
PREVENTS,Conjugated Linoleic Acid,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Conjugated Linoleic Acid Malignant neoplasm of breast
PREVENTS,RAD51 gene|RAD51,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,RAD51 gene|RAD51 Malignant neoplasm of breast
PREVENTS,RAD52 gene|RAD52,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,RAD52 gene|RAD52 Malignant neoplasm of breast
PREVENTS,UBA7 gene|UBA7,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,UBA7 gene|UBA7 Malignant neoplasm of breast
PREVENTS,MTSS1 gene|MTSS1,Invasive carcinoma of breast,0.0,Female Breast Cancer,Hormonal Treatments,MTSS1 gene|MTSS1 Invasive carcinoma of breast
PREVENTS,LINC00324 gene|LINC00324,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,LINC00324 gene|LINC00324 Malignant neoplasm of breast
PREVENTS,IMPACT gene,Inflammatory Breast Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,IMPACT gene Inflammatory Breast Carcinoma
PREVENTS,Prostaglandins,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Prostaglandins Malignant neoplasm of breast
PREVENTS,ornithine,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,ornithine Malignant neoplasm of breast
PREVENTS,LIMK2 gene|LIMK2,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,LIMK2 gene|LIMK2 Triple Negative Breast Neoplasms
PREVENTS,Duration,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Duration Malignant neoplasm of breast
PREVENTS,CA13 gene|CA13,Carcinoma breast stage IV,0.0,Female Breast Cancer,Medical Procedures,CA13 gene|CA13 Carcinoma breast stage IV
PREVENTS,Interleukin-1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Interleukin-1 Malignant neoplasm of breast
PREVENTS,TP53 gene|TP53,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,TP53 gene|TP53 Malignant neoplasm of breast
PREVENTS,"Fatty Acids, Monounsaturated",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"Fatty Acids, Monounsaturated Malignant neoplasm of breast"
PREVENTS,hyaluronic acid,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,hyaluronic acid Malignant neoplasm of breast
PREVENTS,SH3BGRL gene|SH3BGRL,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,SH3BGRL gene|SH3BGRL Malignant neoplasm of breast
PREVENTS,TBC1D9 gene|TBC1D9,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,TBC1D9 gene|TBC1D9 Triple Negative Breast Neoplasms
PREVENTS,jujuboside B,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,jujuboside B Malignant neoplasm of breast
PREVENTS,Cadherins,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Cadherins Malignant neoplasm of breast
PREVENTS,Growth Factor,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Growth Factor Malignant neoplasm of breast
PREVENTS,olive oil,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,olive oil Malignant neoplasm of breast
PREVENTS,uric acid,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,uric acid Malignant neoplasm of breast
