PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type
DIAGNOSES,Endocrine studies,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
MEASURES,Social Aspects of Cancer,Familial cancer of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Principal Investigator,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Attending,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Bone density scan,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Examination of breast,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Sodium measurement,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
MEASURES,Mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Computed Tomographic Colonography,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,tomography,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
MEASURES,explanation,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,IMMUNOHISTOCHEMICAL,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Cell marker,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,breast cancer diagnosis,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Histology Procedure,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,Gynecologist,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Author,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
MEASURES,diagnostic procedure,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,Familial cancer of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Estimator,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,X-Ray Computed Tomography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Hematocrit procedure,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Spectroscopy, Near-Infrared",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Mucin-2 Staining Method,Mucinous breast cancer,0.0009990009990009,Other
MEASURES,Interview,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Early Diagnosis,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
MEASURES,Core needle biopsy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,"Toxicology screen, general",Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Steroid hormone measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Professional guide,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,tailor,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Multimodal Imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Cone-Beam Computed Tomography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,scholar,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Cytological Techniques,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
MEASURES,Immunohistochemistry,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Positron Emission Tomography and Magnetic Resonance Imaging,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Consultant surgeon,Stage III Breast Cancer AJCC v6,0.0,Other
DIAGNOSES,Mammogram - symptomatic,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,saliva analysis,Stage 0 Breast Cancer AJCC v6 and v7,0.0,Female Breast Cancer
DIAGNOSES,Cytological Techniques,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Liquid Biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Diagnosis,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,professional occupation status,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Computer Assisted Diagnosis,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,nipple discharge cytology,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Clinician,"Breast Cancer, Familial",0.0049950049950049,Female Breast Cancer
DIAGNOSES,Screening procedure,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Author,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,FDG-Positron Emission Tomography and Computed Tomography Scan,malignant neoplasm of breast staging,0.0,Female Breast Cancer
DIAGNOSES,Differential panel,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Western Blotting,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Transient elastography,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Contrast used,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Scientific Study,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Spectrum Analysis, Raman",Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Positron-Emission Tomography,HER2-negative breast cancer,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Immunohistochemistry,Sporadic Breast Carcinoma,0.0009990009990009,Female Breast Cancer
MEASURES,Immunohistochemistry,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Assay of volatiles,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Chest CT,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Western Blot,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Positron-Emission Tomography,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Spectroscopy,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Screening procedure,Basal-Like Breast Carcinoma,0.0019980019980019,Female Breast Cancer
DIAGNOSES,Positron-Emission Tomography,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,MRI guided biopsy,Ductal Breast Carcinoma,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Serum gamma-glutamyl transferase measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Alpha tumour necrosis factor measurement,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Cell Count,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
MEASURES,Real-Time Polymerase Chain Reaction,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Magnetic Resonance Imaging,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Ki67 Measurement,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Contrast enhanced spectral mammography,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Mammography,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Liquid Biopsy,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Chemokine (C-X3-C Motif) Ligand 1 Measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Activation Analysis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Transient elastography,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Pre-surgery evaluation,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Scientific Study,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,electrical impedance tomography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Ultrasound guided biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Biopsy,malignant neoplasm of breast staging,0.0,Female Breast Cancer
DIAGNOSES,Medical practitioner,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Dual-Energy X-Ray Absorptiometry,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
MEASURES,Contrast enhanced spectral mammography,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Tumor Burden,Carcinoma breast stage IV,0.0209790209790209,Female Breast Cancer
DIAGNOSES,Microarray Analysis,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,"Tomography, Emission-Computed",Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Pre-surgery evaluation,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Pathologic Examination,Secondary malignant neoplasm of breast,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Digital Mammography,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Epidermal Growth Factor Receptor Measurement,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Conventional Imaging,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Screening procedure,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
MEASURES,Reverse Transcriptase Polymerase Chain Reaction,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Genetic screening method,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,fluid aspiration,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Breast Self-Examination,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Ki67 Measurement,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Work-up,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Ultrasonography, Mammary",Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Superb microvascular imaging,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Health Personnel,Malignant neoplasm of female breast,0.0,Female Breast Cancer
DIAGNOSES,Nuclear magnetic resonance imaging brain,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer
DIAGNOSES,"Diagnosis, clinical",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Observation - diagnostic procedure,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
MEASURES,Modeling,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Epidermal Growth Factor Receptor Measurement,Inflammatory Breast Carcinoma,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Complete Blood Count,Unilateral Breast Carcinoma,0.0,Female Breast Cancer
MEASURES,Magnetic Resonance Imaging,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Sentinel Lymph Node Biopsy,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Breast Imaging Reporting and Data System,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Formalin-Fixed Paraffin-Embedded,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Vacuum assisted biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Biological Assay,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Digital Image Analysis,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Monocyte Chemotactic Protein 1 Measurement,HER2-positive carcinoma of breast,0.0059940059940059,Female Breast Cancer
DIAGNOSES,Clinician,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Breast Cancer Type 1 Susceptibility Protein Measurement,Hereditary Breast and Ovarian Cancer Syndrome,0.0,Female Breast Cancer
DIAGNOSES,Biopsy of lymph node using ultrasound guidance,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Cell Count,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Dynamic Contrast-Enhanced Magnetic Resonance Imaging,contralateral breast cancer,0.0,Female Breast Cancer
DIAGNOSES,Core needle biopsy,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Vasoactive intestinal polypeptide measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Screening procedure,malignant neoplasm of breast staging,0.0,Female Breast Cancer
DIAGNOSES,Oncologists,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Positron-Emission Tomography,Early-Stage Breast Carcinoma,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Cryopreservation,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Contrast-Enhanced Mammography,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Computational analysis,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Ultrasonography,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer
DIAGNOSES,Screening procedure,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Mutation Detection,Triple Negative Breast Neoplasms,0.0179820179820179,Female Breast Cancer
DIAGNOSES,Blood glucose measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Genetic Variation Analysis,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Scintimammography,Locally advanced breast cancer,0.0019980019980019,Female Breast Cancer
MEASURES,Contrast-Enhanced Ultrasound,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Hematoxylin and eosin stain method,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Immunohistochemistry,estrogen receptor-positive breast cancer,0.0049950049950049,Female Breast Cancer
DIAGNOSES,Color doppler ultrasound,Invasive carcinoma of breast,0.0089910089910089,Female Breast Cancer
DIAGNOSES,Androgens measurement,Breast cancer invasive NOS,0.0269730269730269,Female Breast Cancer
DIAGNOSES,breast imaging studies,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Cytokeratin-18 Staining Method,Carcinoma in situ of breast,0.0,Female Breast Cancer
DIAGNOSES,Medical pathologist,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Polymerase Chain Reaction,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Plasma oestrogen,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,X-Ray Computed Tomography,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Calcium measurement,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Assay,Sporadic Breast Carcinoma,0.0009990009990009,Female Breast Cancer
DIAGNOSES,Cytogenetic procedure,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,"Cloning, Molecular",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Serum prolactin,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Electron Microscopy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Woman,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Electron Microscopy,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Professional Organization or Group,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Antibody to islet cells of pancreas measurement,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Immunodiffusion,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Karyometry,Breast cancer stage III,0.0029970029970029,Female Breast Cancer
DIAGNOSES,Silver Staining,Noninfiltrating Intraductal Carcinoma,0.0389610389610389,Female Breast Cancer
DIAGNOSES,Fluoroscopy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Lymphocyte subset measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Plasma lipid measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Thoracoscopy,Breast cancer recurrent,0.0069930069930069,Recurrent Breast Cancer
DIAGNOSES,"Spectroscopy, Nuclear Magnetic Resonance",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,"Ultrasonography, Interventional",Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Diagnostic radiologic examination,Tubular breast cancer,0.0009990009990009,Other
DIAGNOSES,Magnetic Resonance Imaging,Female Breast Carcinoma,0.0069930069930069,Female Breast Cancer
DIAGNOSES,Antigen test,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Fractionation,Breast cancer metastatic,0.0139860139860139,Female Breast Cancer
DIAGNOSES,Hormone measurement,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Venography - procedure,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Serum prolactin,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
MEASURES,Cell Count,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Medical Imaging,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,Histology Procedure,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,"Toxicology screen, general",Carcinoma in situ of breast,0.0,Female Breast Cancer
DIAGNOSES,Bone marrow biopsy,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
DIAGNOSES,Polarographic measurement,Breast Carcinoma,0.0509490509490509,Female Breast Cancer
DIAGNOSES,tissue processing,Malignant neoplasm of breast,0.2177822177822178,Female Breast Cancer
