PREDICATION_ID,SENTENCE_ID,PMID,PREDICATE,SUBJECT_CUI,SUBJECT_NAME,SUBJECT_SEMTYPE,SUBJECT_NOVELTY,OBJECT_CUI,OBJECT_NAME,OBJECT_SEMTYPE,OBJECT_NOVELTY,unk1,unk2,unk3
144157813,266809602,30456192,DIAGNOSES,C0796693,Sentinel Lymph Node Biopsy,diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
144223474,266963294,17971898,ASSOCIATED_WITH,25803,SPDEF,gngm,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
144533101,267616644,16277655,DIAGNOSES,C0796693,Sentinel Lymph Node Biopsy,diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
144726419,268013687,30155255,TREATS,C0024203,Lymph node excision,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
145383423,269432126,19812702,LOCATION_OF,C0004454,Axilla,blor,1,C0278489,stage IIIA breast cancer,neop,1,\N,\N,\N
145383440,269432126,19812702,LOCATION_OF,C0024109,Lung,bpoc,1,C0278489,stage IIIA breast cancer,neop,1,\N,\N,\N
145517025,269712380,20647335,PREVENTS,C0024881,Mastectomy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
145600928,269892734,20615755,PRECEDES,C0949385,Ovarian Stimulation,topp,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
145609343,269911349,20615820,DIAGNOSES,C0796693,Sentinel Lymph Node Biopsy,diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
145637661,269977056,29733510,PREDISPOSES,C0048198,4-chlorophenyl methyl sulfide,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
145785286,270321688,30222727,METHOD_OF,C0178706,Image Processing,mcha,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
145922224,270621209,16286918,DIAGNOSES,C0024485,Magnetic Resonance Imaging,diap,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
145922263,270621268,16286918,DIAGNOSES,C0024485,Magnetic Resonance Imaging,diap,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
145923138,270623171,29887791,TREATS,C0543467,Operative Surgical Procedures,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
145989652,270764951,30375890,USES,C0035168,research,resa,0,C0281189,breast cancer prevention,topp,1,\N,\N,\N
146285917,271391721,29768800,LOCATION_OF,C1456613,Health System,hcro,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
146495042,271829700,18028020,PREVENTS,C0024881,Mastectomy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
146495222,271830010,18028020,PREVENTS,C0024881,Mastectomy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
146612887,272078770,16802570,TREATS,C0024884,radical mastectomy,topp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
146945996,272777010,29804200,TREATS,C0013216,Pharmacotherapy,topp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
147141249,273176966,16358615,PREVENTS,C0024881,Mastectomy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
147143687,273181913,29805554,PART_OF,C1292533,Tissue specimen,tisu,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
147185173,273264871,29805665,LOCATION_OF,C0205065,Ovaro-,bpoc,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
147193121,273281809,30292910,METHOD_OF,C0025086,Medical Imaging,diap,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
147236480,273368364,30476198,TREATS,C0034618,Radiation therapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
147746315,274457074,16331614,PREVENTS,C0029936,Ovariectomy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
147746329,274457074,16331614,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
147926174,274840051,29749490,AUGMENTS,C0006611,CA-15-3 Antigen,carb,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
148291016,275610207,17968316,NEG_ASSOCIATED_WITH,C0080055|7157,Protein p53|TP53,aapp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
148291030,275610207,17968316,ASSOCIATED_WITH,C0085296|3725,Proto-Oncogene Proteins c-jun|JUN,aapp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
148342642,275713243,30362513,PREVENTS,C0722138,Non-Aspirin,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
148342677,275713243,30362513,PREVENTS,C0003211,"Anti-Inflammatory Agents, Non-Steroidal",phsu,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
148462307,275967836,17906453,TREATS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
148469881,275983299,30363615,TREATS,C0972401,Boards,medd,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
148469948,275983418,30363615,LOCATION_OF,C0006141,Breast,bpoc,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
148524827,276096180,16785006,METHOD_OF,C0041618,Ultrasonography,diap,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
148539324,276125560,16785155,LOCATION_OF,C1552516,Specialty Group,hcro,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
148546444,276139725,30059813,ASSOCIATED_WITH,C0017968,Glycoproteins,aapp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
148917930,276390519,19795578,LOCATION_OF,C0004454,Axilla,blor,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
148952376,276967705,19535242,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
148952402,276967715,19535242,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
149053012,277161425,20858636,TREATS,C0009429,Combined Modality Therapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
149053026,277161455,20858636,TREATS,C0013216,Pharmacotherapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
149053027,277161455,20858636,TREATS,C0034618,Radiation therapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
149290970,277661432,20945148,METHOD_OF,C0860950,Digital mammography,diap,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
149302850,277685712,20949563,ASSOCIATED_WITH,C0014939,Estrogens,horm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
149302851,277685712,20949563,ASSOCIATED_WITH,C0033306,Progestins,horm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
149385524,277848876,20689662,METHOD_OF,C0043299,Diagnostic radiologic examination,diap,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
149456811,277994581,20824038,LOCATION_OF,C1550278,Medullary,bpoc,1,C1328544,Tubular breast cancer,neop,1,\N,\N,\N
149589801,278270779,20878464,PRECEDES,C0006142,Malignant neoplasm of breast,neop,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
149946221,279003583,25677741,PREDISPOSES,C0719453,Compete,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
150048078,279229944,29659396,TREATS,C0013103,Drainage procedure,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
150237778,279562210,11197976,DIAGNOSES,C0024671,Mammography,diap,1,C1277190,Suspected breast cancer,fndg,1,\N,\N,\N
150303856,279675571,9100758,METHOD_OF,C0184921,Excision biopsy,diap,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
150303861,279675571,9100758,METHOD_OF,C1510483,Fine needle aspiration biopsy,diap,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
150403972,279844425,11698565,METHOD_OF,C0039286,Tamoxifen,orch,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
150403983,279844425,11698565,METHOD_OF,C0087111,Therapeutic procedure,topp,0,C0281189,breast cancer prevention,topp,1,\N,\N,\N
150407100,279850579,12943627,DIAGNOSES,C0005558,Biopsy,diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
150465635,279949717,12949593,COEXISTS_WITH,C0150375,Group education,hlca,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
150478117,279972117,12099648,TREATS,C0087111,Therapeutic procedure,topp,0,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
150504072,280015355,12955036,TREATS,C0543467,Operative Surgical Procedures,topp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
150592361,280162207,11720668,TREATS,C0012737,Dissection,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
150688867,280322966,11250995,PREVENTS,C0060197,Fenretinide,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
150713060,280364738,8780629,TREATS,C0543467,Operative Surgical Procedures,topp,1,C1277190,Suspected breast cancer,fndg,1,\N,\N,\N
150771660,280463494,9926785,LOCATION_OF,C0018563,Hand,bpoc,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
150828189,280558815,9179206,TREATS,C0211492,"technetium Tc 99m 1,2-bis(bis(2-ethoxyethyl)phosphino)ethane",phsu,1,C1277190,Suspected breast cancer,fndg,1,\N,\N,\N
150866844,280623464,12630082,DIAGNOSES,C1328957,tissue processing,lbpr,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
150866858,280623501,12630082,LOCATION_OF,C1292533,Tissue specimen,tisu,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
151013367,280869517,10030422,TREATS,C0087111,Therapeutic procedure,topp,0,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
151189474,281163308,12661333,ASSOCIATED_WITH,2064|4758|9148,ERBB2|NEU1|NEURL1,gngm,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
151494830,281691021,11344480,ASSOCIATED_WITH,C0079419|7157,TP53 gene|TP53,gngm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
151494834,281691021,11344480,ASSOCIATED_WITH,C0242957|2064,ERBB2 gene|ERBB2,gngm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
151515618,281725821,14593189,TREATS,C0034618,Radiation therapy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
151517126,281728569,9276360,TREATS,C0034618,Radiation therapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
151517136,281728580,9276360,TREATS,C0034618,Radiation therapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
151851864,282292884,9332683,TREATS,C0012737,Dissection,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
151851866,282292884,9332683,TREATS,C0034618,Radiation therapy,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
151851868,282292884,9332683,TREATS,C0728940,Excision,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
151851873,282292900,9332683,TREATS,C0034618,Radiation therapy,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
151851886,282292933,9332683,TREATS,C0012737,Dissection,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
151851887,282292933,9332683,TREATS,C0034618,Radiation therapy,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
151851888,282292933,9332683,TREATS,C0728940,Excision,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
151949909,282464960,7602346,MEASURES,C0009555,"Blood Count, Complete",lbpr,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
151978357,282513903,7658498,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
152014507,282574073,7740408,TREATS,C0024881,Mastectomy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
152126619,282765850,9416413,TREATS,C0034618,Radiation therapy,topp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
152126620,282765850,9416413,TREATS,C0278259,Local excision,topp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
152143342,282795093,9435820,PRECEDES,C0019829,Hodgkin Disease,neop,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
152460987,283333082,10515337,TREATS,C0000379,"3,4-Methylenedioxyamphetamine",phsu,1,C0278513,stage IIIB breast cancer,neop,1,\N,\N,\N
152588306,283547667,11505617,TREATS,C0034618,Radiation therapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
152689249,283720605,12376231,TREATS,C0011900,Diagnosis,hlca,0,C1277190,Suspected breast cancer,fndg,1,\N,\N,\N
152810755,283928508,12491495,COEXISTS_WITH,C1261322,Assessment procedure,hlca,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
152890964,284062791,14645421,PREDISPOSES,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
152904451,284086235,14659121,PRECEDES,C0006142,Malignant neoplasm of breast,neop,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
153193095,284577366,15508191,METHOD_OF,C0554819,Triple test,lbpr,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
153417903,284959383,15858445,TREATS,C0087111,Therapeutic procedure,topp,0,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
153417906,284959384,15858445,TREATS,C0087111,Therapeutic procedure,topp,0,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
153417914,284959385,15858445,TREATS,C0087111,Therapeutic procedure,topp,0,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
153455663,285025105,15890578,TREATS,C0087111,Therapeutic procedure,topp,0,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
153470465,285050645,15902889,TREATS,C1533685,Injection procedure,topp,1,C1277190,Suspected breast cancer,fndg,1,\N,\N,\N
153528341,285152329,17269588,ASSOCIATED_WITH,C0242957|2064,ERBB2 gene|ERBB2,gngm,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
153678678,285416944,17543123,NEG_LOCATION_OF,C0687028,Duct (organ) structure,bpoc,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
153696546,285449152,17557253,AFFECTS,C0026882,Mutation,genf,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
153798576,285628823,17629742,TREATS,C0013216,Pharmacotherapy,topp,1,C0278513,stage IIIB breast cancer,neop,1,\N,\N,\N
153798577,285628823,17629742,TREATS,C0024883,Modified radical mastectomy,topp,1,C0278513,stage IIIB breast cancer,neop,1,\N,\N,\N
153845703,285710201,17683529,LOCATION_OF,C0446516,Upper arm,blor,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
153851445,285720603,17687645,AFFECTS,C0677850,adjuvant therapy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
153867103,285748086,18159070,PREVENTS,C0013216,Pharmacotherapy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
153867104,285748086,18159070,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
153867105,285748086,18159070,PREVENTS,C0087111,Therapeutic procedure,topp,0,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
153867108,285748090,18159070,TREATS,C0013216,Pharmacotherapy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
153867109,285748090,18159070,TREATS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
153917290,285835587,18199623,ASSOCIATED_WITH,C0052350,arginyl-glycyl-aspartic acid,aapp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
153977356,285940051,18250348,PREDISPOSES,C0009905,"Contraceptives, Oral",phsu,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
154037053,286045356,18299110,LOCATION_OF,C0006141,Breast,bpoc,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
154109273,286174859,18492251,COEXISTS_WITH,C0024299,Lymphoma,neop,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
154255439,286434002,18782524,ASSOCIATED_WITH,C0066503,Mica,inch,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
154255443,286434005,18782524,ASSOCIATED_WITH,C0066503,Mica,inch,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
154353595,286609391,18854572,AFFECTS,C0013216,Pharmacotherapy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
154353596,286609391,18854572,AFFECTS,C0034618,Radiation therapy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
154441594,286765055,19145675,COEXISTS_WITH,C1511111,CTNNB1 Gene Mutation,comd,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
154441596,286765057,19145675,ASSOCIATED_WITH,C0105770,beta catenin,aapp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
154441597,286765057,19145675,ASSOCIATED_WITH,C0174680|595,Cyclin D1|CCND1,aapp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
154441599,286765062,19145675,ASSOCIATED_WITH,C0105770,beta catenin,aapp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
154479905,286834237,19172584,PREVENTS,C0024881,Mastectomy,topp,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
154668773,287174368,20368571,PRECEDES,C0853879,Breast cancer invasive NOS,neop,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
154894279,287582941,21751044,DIAGNOSES,C0024485,Magnetic Resonance Imaging,diap,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
154896806,287587569,21752636,TREATS,C0087111,Therapeutic procedure,topp,0,C0278489,stage IIIA breast cancer,neop,1,\N,\N,\N
154998713,287774387,21828189,METHOD_OF,C0024485,Magnetic Resonance Imaging,diap,1,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
155051549,287878326,25605206,COEXISTS_WITH,C0018701,Health education,hlca,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
155051811,287878818,25605345,TREATS,C1512814,"Radiotherapy, Intensity-Modulated",topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
155104476,287980837,25637343,TREATS,C0203028,Screening mammography,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
155372638,288512627,28173818,LOCATION_OF,C0004454,Axilla,blor,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
155372640,288512627,28173818,TREATS,C1510998,Axillary Lymph Node Dissection,topp,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
155403544,288578090,28195643,PRECEDES,C0087111,Therapeutic procedure,topp,0,C0920737,breast cancer diagnosis,diap,1,\N,\N,\N
155418625,288608758,28208155,AFFECTS,C0597360,receptor expression,genf,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
155492908,288737570,1579556,METHOD_OF,C0242970,"Diet, Fat-Restricted",topp,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
155562471,288875822,3394698,NEG_AFFECTS,C0006826,Malignant Neoplasms,neop,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
155609828,288955902,7860387,PREVENTS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
155613751,288962759,8464582,DIAGNOSES,C0024671,Mammography,diap,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
155679885,289073320,8547196,DIAGNOSES,C0024671,Mammography,diap,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
155718881,289138962,7993833,TREATS,C0034618,Radiation therapy,topp,1,C0278489,stage IIIA breast cancer,neop,1,\N,\N,\N
155718882,289138962,7993833,TREATS,C0034618,Radiation therapy,topp,1,C0278489,stage IIIA breast cancer,neop,1,\N,\N,\N
155781194,289245836,8625100,COEXISTS_WITH,C0008625,Chromosome abnormality,comd,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
155820202,289310362,8646523,AFFECTS,C0032961,Pregnancy,orgf,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
155987540,289594189,10551200,DIAGNOSES,C0024671,Mammography,diap,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
155987557,289594223,10551200,DIAGNOSES,C0024671,Mammography,diap,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
155987567,289594241,10551200,DIAGNOSES,C0024671,Mammography,diap,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
156002887,289620564,10561251,TREATS,C1328050,high-dose chemotherapy,topp,1,C0278513,stage IIIB breast cancer,neop,1,\N,\N,\N
156002888,289620564,10561251,TREATS,C1510984,Autologous Stem Cell Transplantation,topp,1,C0278513,stage IIIB breast cancer,neop,1,\N,\N,\N
156056698,289712873,10617304,USES,C0008972,Clinical Research,resa,1,C0281189,breast cancer prevention,topp,1,\N,\N,\N
156107597,289800838,10673514,TREATS,C0015011,Ethinyl Estradiol,horm,1,C0278489,stage IIIA breast cancer,neop,1,\N,\N,\N
156107604,289800845,10673514,TREATS,C0085533,"Chemotherapy, Adjuvant",topp,1,C0278489,stage IIIA breast cancer,neop,1,\N,\N,\N
156225159,290000104,11015105,DIAGNOSES,C0024671,Mammography,diap,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
156240387,290026066,11032592,PREVENTS,C0087111,Therapeutic procedure,topp,0,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
156275887,290085782,11072150,TREATS,C0087111,Therapeutic procedure,topp,0,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
156334910,290188327,11136324,DIAGNOSES,C0024671,Mammography,diap,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
156407338,290312347,12764685,TREATS,C0742959,CYCLOPHOSPHAMIDE TREATMENT,topp,1,C0861354,Invasive ductal breast cancer,neop,1,\N,\N,\N
156433792,290357856,12788175,TREATS,C0242939,"Radiotherapy, Adjuvant",topp,1,C0278489,stage IIIA breast cancer,neop,1,\N,\N,\N
156564831,290581973,15572758,TREATS,C0039286,Tamoxifen,phsu,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
156564842,290581980,15572758,PREDISPOSES,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
156564855,290581996,15572758,PREDISPOSES,C1305855,Body mass index,clna,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
156564877,290582010,15572758,TREATS,C0039286,Tamoxifen,orch,1,C1096616,Contralateral breast cancer,neop,1,\N,\N,\N
156803043,290990966,16110289,AFFECTS,C0006142,Malignant neoplasm of breast,neop,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
156803044,290990971,16110289,TREATS,C0085533,"Chemotherapy, Adjuvant",topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
156803045,290990971,16110289,TREATS,C0279025,Endocrine therapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
156981316,291301229,16420933,DIAGNOSES,C0872169,fluorodeoxyglucose positron emission tomography,diap,1,C0280224,"stage, breast cancer",neop,1,\N,\N,\N
